OID_,ANALYST,OBS_YEAR,MISSION_ID,SITE,TRANSECT,SEGMENT,SEGLENGTH,SEGWIDTH,NO_COLONY,SPCODE,EX_BOUND,FRAGMENT,JUVENILE,REMNANT,OLD_DEAD,MORPH_CODE,RDCAUSE1,RD_1,RDCAUSE2,RD_2,RDCAUSE3,RD_3,CON_1,EXTENT_1,SEV_1,CON_2,EXTENT_2,SEV_2,CON_3,EXTENT_3,SEV_3,Shape_Length
1160,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,POSP,0,0,0,0,3,EM,,,,,,,,,,,,,,,,0.154676062
1161,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,GASP,0,0,0,0,0,EM,,,,,,,,,,,,,,,,0.062801488
1162,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,AMYR,0,0,0,-1,,EM,,,,,,,,,,,,,,,,0.045998806
1163,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,POSP,0,0,0,0,20,MD,,,,,,,,,,,,,,,,0.177383344
1164,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,CYPS,0,0,0,0,30,MD,,,,,,,,,,,,,,,,0.066979364
1165,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,GASP,0,0,0,0,2,EM,,,,,,,,,,,,,,,,0.05943067
1166,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,PLOB,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.068059747
1167,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,FASP,0,0,-1,0,,MD,,,,,,,,,,,,,,,,0.045898011
1168,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,POSP,0,0,0,0,15,MD,,,,,,,,,,,,,,,,0.238597423
1169,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,GASP,0,0,0,0,3,EM,,,,,,,,,,,,,,,,0.051655276
1170,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,POSP,0,0,0,0,25,MD,,,,,,,,,,,,,,,,0.284823494
1171,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,POSP,0,0,0,0,10,MD,,,,,,,,,,,,,,,,0.17615707
1172,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,POSP,0,0,0,0,25,EM,,,,,,,,,,,,,,,,0.069609518
1173,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,GEDW,0,0,0,0,2,MD,,,,,,,,,,,,,,,,0.061844102
1174,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,GPEC,0,0,0,0,5,MD,,,,,,,,,,,,,,,,0.066271059
1175,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,PCHI,0,0,0,-1,8,EM,,,,,,,,,,,,,,,,0.049735528
1176,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,CYPS,0,0,0,0,30,MD,,,,,,,,,,,,,,,,0.118744684
1177,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,LPUR,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.046850878
1178,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,FASP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.010978409
1179,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,POCS,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.013300096
1180,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,TURS,0,0,0,0,70,EM,,,,,,,,,,,,,,,,0.050367532
1181,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,LPUR,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.049866394
1182,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,ASSP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.029583599
1183,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,AMYR,0,0,0,0,15,EM,,,,,,,,,,,,,,,,0.106682771
1184,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,AMYR,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.064275661
1185,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,SCYL,0,0,0,0,3,EM,,,,,,,,,,,,,,,,0.078557398
1186,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,GASP,0,0,0,0,25,EM,,,,,,,,,,,,,,,,0.100438662
1187,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,LPUR,0,0,0,0,50,EM,,,,,,,,,,,,,,,,0.057741497
1188,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,AMYR,0,0,0,0,3,MD,,,,,,,,,,,,,,,,0.088346264
1189,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,AMYR,,0,0,0,70,MD,,,,,,,,,,,,,,,,0.127877046
1190,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,PLOB,0,0,0,-1,,EM,,,,,,,,,,,,,,,,0.029239933
1191,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,AMYR,0,0,0,0,15,MD,,,,,,,,,,,,,,,,0.053790346
1192,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,CYPS,0,0,0,0,75,MD,,,,,,,,,,,,,,,,0.134132962
1193,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,STYS,0,0,-1,0,,BR,,,,,,,,,,,,,,,,0.040319682
1194,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,CYPS,0,0,-1,0,,MD,,,,,,,,,,,,,,,,0.029630191
1195,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,PSSP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.040735908
1196,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,PSSP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.010601655
1197,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,PVAR,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.03315359
1198,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,PLOB,0,0,0,0,80,EM,,,,,,,,,,,,,,,,0.201171506
1199,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,FASP,0,0,-1,0,,MD,,,,,,,,,,,,,,,,0.03387715
1200,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,FASP,0,0,-1,0,,MD,,,,,,,,,,,,,,,,0.019565105
1201,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,TURS,0,0,0,0,50,EM,,,,,,,,,,,,,,,,0.687032544
1202,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,ASSP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.020078213
1203,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,POCS,0,0,-1,0,,BR,,,,,,,,,,,,,,,,0.025498608
1204,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,ASSP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.013409967
1205,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,PSSP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.015099606
1206,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,PVER,0,0,0,0,85,BR,,,,,,,,,,,,,,,,0.152141474
1207,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,POSP,0,0,0,0,8,MD,,,,,,,,,,,,,,,,0.208730554
1208,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,PHSP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.032466387
1209,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,SCYL,0,0,-1,0,,KN,,,,,,,,,,,,,,,,0.049933577
1210,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,AMYR,0,0,0,0,70,EM,,,,,,,,,,,,,,,,0.13703876
1211,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,AMYR,0,0,0,-1,,EM,,,,,,,,,,,,,,,,0.015804105
1212,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,AMYR,0,0,0,-1,,EM,,,,,,,,,,,,,,,,0.01741004
1213,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,TURS,0,0,0,0,80,EM,,,,,,,,,,,,,,,,0.253174435
1214,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,AMYR,0,0,0,0,5,MD,,,,,,,,,,,,,,,,0.067825163
1215,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,GASP,0,0,0,0,2,EM,,,,,,,,,,,,,,,,0.092531671
1216,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,POSP,0,0,0,0,7,MD,,,,,,,,,,,,,,,,0.14750118
1217,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,POSP,0,0,0,0,15,MD,,,,,,,,,,,,,,,,0.145549871
1218,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,POSP,0,0,0,0,3,MD,,,,,,,,,,,,,,,,0.056690828
1219,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,GEDW,0,0,0,0,45,MD,,,,,,,,,,,,,,,,0.074461308
1220,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,GEDW,0,0,0,0,15,MD,,,,,,,,,,,,,,,,0.075890249
1221,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,FMAT,0,0,0,0,60,MD,,,,,,,,,,,,,,,,0.087419802
1222,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,PCHI,0,0,0,0,50,EM,,,,,,,,,,,,,,,,0.114946992
1223,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,GPLA,0,0,0,0,3,MD,,,,,,,,,,,,,,,,0.055154742
1224,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,PLOB,0,0,0,-1,,EM,,,,,,,,,,,,,,,,0.027690842
1225,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,PHSP,0,0,0,0,80,EM,,,,,,,,,,,,,,,,0.197025278
1226,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,TURS,0,0,0,0,75,EM,,,,,,,,,,,,,,,,0.113206908
1227,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,AMYR,0,0,0,0,50,EM,,,,,,,,,,,,,,,,0.069496035
1228,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,PPRO,0,0,0,0,15,MD,,,,,,,,,,,,,,,,0.051512225
1229,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,PCHI,0,0,0,0,90,EM,,,,,,,,,,,,,,,,0.1678991
1230,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,FAVS,0,0,0,0,10,CO,,,,,,,,,,,,,,,,0.059587213
1231,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,PLOB,0,0,0,0,1,MD,,,,,,,,,,,,,,,,0.066161441
1232,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,AMYR,0,0,0,0,10,MD,,,,,,,,,,,,,,,,0.050639682
1233,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,STYS,0,0,0,0,0,BR,,,,,,,,,,,,,,,,0.061299008
1234,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,POSP,0,0,0,0,15,EM,,,,,,,,,,,,,,,,0.130554461
1235,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,PVAR,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.031317901
1236,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,ASSP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.019373037
1237,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,FASP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.027423015
1238,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,POCS,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.022972204
1239,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,ASSP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.029761803
1240,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,PAVS,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.008563029
1241,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,FASP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.010577577
1242,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,PMAL,0,0,0,0,40,KN,,,,,,,,,,,,,,,,0.083910691
1243,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,TURS,0,0,0,0,80,EM,,,,,,,,,,,,,,,,0.252217972
1244,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,PCHI,0,0,0,0,60,EM,,,,,,,,,,,,,,,,0.101172475
1245,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,CYPS,0,0,0,0,5,MD,,,,,,,,,,,,,,,,0.066235721
1246,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,FMAT,0,0,0,0,75,EM,,,,,,,,,,,,,,,,0.087750867
1247,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,POSP,0,0,0,0,2,MD,,,,,,,,,,,,,,,,0.077261174
1248,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,PCHI,0,0,0,0,15,EM,,,,,,,,,,,,,,,,0.08932275
1249,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,POSP,0,0,0,0,55,MD,,,,,,,,,,,,,,,,0.047836491
1250,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,STYS,0,0,-1,0,,BR,,,,,,,,,,,,,,,,0.049185253
1251,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,FAVS,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.047263692
1252,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,AMYR,0,0,0,0,30,EM,,,,,,,,,,,,,,,,0.162927872
1253,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,GONS,0,0,-1,0,,MD,,,,,,,,,,,,,,,,0.015882163
1254,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,FASP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.014736023
1255,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,ECHL,,0,-1,0,,EM,,,,,,,,,,,,,,,,0.038430676
1256,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,PCHI,0,0,0,0,60,EM,,,,,,,,,,,,,,,,0.118363361
1257,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,CYPS,0,0,0,0,10,MD,,,,,,,,,,,,,,,,0.079972986
1258,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,FASP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.012614712
1259,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,FASP,0,0,-1,0,,MD,,,,,,,,,,,,,,,,0.021437824
1260,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,PHSP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.035708181
1261,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,GONS,0,0,-1,0,,MD,,,,,,,,,,,,,,,,0.017194941
1262,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,FASP,0,0,-1,0,,MD,,,,,,,,,,,,,,,,0.03524707
1263,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,PAVS,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.013984452
1264,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,PLOB,0,0,0,0,7,MD,,,,,,,,,,,,,,,,0.124473268
1265,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,PAVS,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.008282662
1266,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,PHSP,0,0,0,0,40,EM,,,,,,,,,,,,,,,,0.060041589
1267,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,FASP,0,0,-1,0,,MD,,,,,,,,,,,,,,,,0.032943294
1268,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,LEPT,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.028100812
1269,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,ASSP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.012163456
1270,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,FASP,0,0,-1,0,,MD,,,,,,,,,,,,,,,,0.02900248
1271,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,FASP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.012153739
1272,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,LPUR,0,0,0,0,65,EM,,,,,,,,,,,,,,,,0.085544981
1273,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,FASP,0,0,-1,0,40,MD,,,,,,,,,,,,,,,,0.037561186
1274,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,PSSP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.026868278
1275,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,PLOB,0,0,0,0,30,EM,,,,,,,,,,,,,,,,0.115013825
1276,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,PLOB,0,0,0,0,15,MD,,,,,,,,,,,,,,,,0.306472842
1277,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,AMYR,0,0,0,0,55,MD,,,,,,,,,,,,,,,,0.050788912
1278,JC,2022,MARAMP2022,TIN-891,A,0,2.5,1,0,PHSP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.011687986
1279,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,AMYR,0,0,0,-1,,EM,,,,,,,,,,,,,,,,0.047712911
1280,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,FAVS,0,0,0,0,3,MD,,,,,,,,,,,,,,,,0.054113094
1281,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,AMYR,0,0,0,0,35,MD,,,,,,,,,,,,,,,,0.088814953
1282,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,PLOB,0,0,0,0,5,MD,,,,,,,,,,,,,,,,0.050711951
1283,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,PCHI,0,0,0,0,85,EM,,,,,,,,,,,,,,,,0.110352787
1284,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,TURS,0,0,0,0,60,EM,,,,,,,,,,,,,,,,0.375569279
1285,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,TURS,0,0,0,0,15,EM,,,,,,,,,,,,,,,,0.093106561
1286,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,GONS,0,0,-1,0,,MD,,,,,,,,,,,,,,,,0.046677907
1287,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,ASSP,0,0,-1,0,,MD,,,,,,,,,,,,,,,,0.04097983
1288,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,PAVS,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.040545865
1289,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,FMAT,0,0,0,0,30,MD,,,,,,,,,,,,,,,,0.083425815
1290,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,FASP,0,0,-1,0,,MD,,,,,,,,,,,,,,,,0.023625291
1291,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,PCHI,0,0,0,0,70,EM,,,,,,,,,,,,,,,,0.101935205
1292,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,ACUR,0,0,0,0,60,MD,,,,,,,,,,,,,,,,0.151422002
1293,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,POSP,0,0,0,0,20,MD,,,,,,,,,,,,,,,,0.10104013
1294,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,POSP,0,0,0,0,15,MD,,,,,,,,,,,,,,,,0.099944098
1295,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,LPUR,0,0,-1,-1,20,EM,,,,,,,,,,,,,,,,0.034394194
1296,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.25699119
1297,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,POSP,0,0,0,0,15,EM,,,,,,,,,,,,,,,,0.087765101
1298,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,PVAR,0,0,0,0,15,EM,,,,,,,,,,,,,,,,0.15392371
1299,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.150076415
1300,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.059136037
1301,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,-1,0,15,EM,,,,,,,,,,,,,,,,0.03406959
1302,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,50,EM,,,,,,,,,,,,,,,,0.339481345
1303,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,15,EM,,,,,,,,,,,,,,,,0.255561807
1304,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,GEDW,0,0,-1,0,5,MD,,,,,,,,,,,,,,,,0.028852595
1305,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,GEDW,0,0,0,-1,10,MD,,,,,,,,,,,,,,,,0.01389342
1306,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,GEDW,0,0,0,-1,10,MD,,,,,,,,,,,,,,,,0.016838654
1307,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,GEDW,0,0,0,-1,10,MD,,,,,,,,,,,,,,,,0.066407211
1308,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.243863443
1309,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,30,EM,,,,,,,,,,,,,,,,0.108627593
1310,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,FMAT,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.051353089
1311,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,50,EM,,,,,,,,,,,,,,,,0.151337187
1312,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,LPUR,0,0,0,-1,60,EM,,,,,,,,,,,,,,,,0.030733108
1313,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,15,EM,,,,,,,,,,,,,,,,0.058461293
1314,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,LEPT,0,0,-1,0,0,EM,,,,,,,,,,,,,,,,0.007426329
1315,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,AMYR,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.043742817
1316,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.083350906
1317,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,15,EM,PRED,5,,,,,,,,,,,,,,0.068945564
1318,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,GONS,0,0,-1,0,0,MD,,,,,,,,,,,,,,,,0.01579035
1319,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,-1,0,20,EM,,,,,,,,,,,,,,,,0.03184975
1320,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,40,EM,,,,,,,,,,,,,,,,0.065147553
1321,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,35,MD,,,,,,,,,,,,,,,,0.069050774
1322,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,40,EM,,,,,,,,,,,,,,,,0.155948659
1323,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,10,MD,,,,,,,,,,,,,,,,0.116263818
1324,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,POSP,0,0,-1,0,0,EM,,,,,,,,,,,,,,,,0.032974899
1325,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,LPHY,0,0,-1,0,0,MD,,,,,,,,,,,,,,,,0.042403367
1326,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,POSP,0,0,0,0,30,EM,,,,,,,,,,,,,,,,0.153442803
1327,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,GEDW,0,0,0,0,5,MD,,,,,,,,,,,,,,,,0.049585086
1328,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,LEPT,0,0,-1,0,0,EM,,,,,,,,,,,,,,,,0.022662501
1329,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.04221906
1330,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,GEDW,0,0,0,0,40,MD,,,,,,,,,,,,,,,,0.091277338
1331,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,UNKN,0,0,0,0,5,MD,,,,,,,,,,,,,,,,0.047461595
1332,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,PVAR,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.079189983
1333,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,PVAR,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.050070972
1334,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,15,EM,,,,,,,,,,,,,,,,0.206958301
1335,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,45,EM,,,,,,,,,,,,,,,,0.689251459
1336,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,PVAR,0,0,0,0,60,EM,,,,,,,,,,,,,,,,0.296813098
1337,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,PVAR,0,0,0,0,30,EM,,,,,,,,,,,,,,,,0.10648954
1338,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,20,EM,,,,,,,,,,,,,,,,0.08700304
1339,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,PVAR,0,0,0,0,40,MD,,,,,,,,,,,,,,,,0.077283656
1340,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.110634916
1341,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,25,EM,,,,,,,,,,,,,,,,0.081877372
1342,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.101026171
1343,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,25,EM,,,,,,,,,,,,,,,,0.129560838
1344,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,PVAR,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.092730059
1345,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,POSP,0,0,0,0,60,MD,,,,,,,,,,,,,,,,0.099663868
1346,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.162567771
1347,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,PVAR,0,0,0,0,60,EM,,,,,,,,,,,,,,,,0.101000599
