"OID_","ANALYST","OBS_YEAR","MISSION_ID","SITE","TRANSECT","SEGMENT","SEGLENGTH","SEGWIDTH","NO_COLONY","SPCODE","EX_BOUND","FRAGMENT","JUVENILE","REMNANT","OLD_DEAD","MORPH_CODE","RDCAUSE1","RD_1","RDCAUSE2","RD_2","RDCAUSE3","RD_3","CON_1","EXTENT_1","SEV_1","CON_2","EXTENT_2","SEV_2","CON_3","EXTENT_3","SEV_3","Shape_Length","site_seg","SEGAREA","totaldead","COLONYID"
840,"JC",2022,"RA2201","TIN-830","A","0",2.5,1,0,"GRET",0,0,0,0,0,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031418163,"TIN-830 0",2.5,NA,839
841,"JC",2022,"RA2201","TIN-830","A","0",1,1,0,"GRET",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012243219,"TIN-830 0",1,NA,840
842,"JC",2022,"RA2201","TIN-830","A","0",2.5,1,0,"FSTE",0,0,0,0,25,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.079955503,"TIN-830 0",2.5,NA,841
843,"JC",2022,"RA2201","TIN-830","A","0",1,1,0,"POSP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013534638,"TIN-830 0",1,NA,842
844,"JC",2022,"RA2201","TIN-830","A","0",1,1,0,"LEPT",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009432262,"TIN-830 0",1,NA,843
845,"JC",2022,"RA2201","TIN-830","A","0",1,1,0,"GONS",0,0,-1,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.048203978,"TIN-830 0",1,NA,844
846,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"PVAR",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.156239949,"TIN-830 0",2.5,NA,845
847,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"MOSP",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.114959149,"TIN-830 0",2.5,NA,846
848,"MSL",2022,"RA2201","TIN-830","A","0",1,1,0,"LEPT",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04519697,"TIN-830 0",1,NA,847
849,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"GEDW",0,0,0,0,95,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.229093209,"TIN-830 0",2.5,NA,848
850,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"POSP",0,0,0,0,40,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.110476601,"TIN-830 0",2.5,NA,849
851,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"MOSP",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.348476901,"TIN-830 0",2.5,NA,850
852,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"MOSP",0,0,0,0,10,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06446712,"TIN-830 0",2.5,NA,851
853,"MSL",2022,"RA2201","TIN-830","A","0",1,1,0,"PAVS",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033492798,"TIN-830 0",1,NA,852
854,"MSL",2022,"RA2201","TIN-830","A","0",1,1,0,"LEPT",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009652992,"TIN-830 0",1,NA,853
855,"MSL",2022,"RA2201","TIN-830","A","0",1,1,0,"GONS",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.048230497,"TIN-830 0",1,NA,854
856,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"MOSP",0,0,0,0,10,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.264615992,"TIN-830 0",2.5,NA,855
857,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"MOSP",0,0,0,0,30,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.644758735,"TIN-830 0",2.5,NA,856
858,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"FASP",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.070777763,"TIN-830 0",2.5,NA,857
859,"MSL",2022,"RA2201","TIN-830","A","0",1,1,0,"FASP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032414715,"TIN-830 0",1,NA,858
860,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"MOSP",0,0,0,0,25,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15914274,"TIN-830 0",2.5,NA,859
861,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"MOSP",0,0,0,0,40,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85473046,"TIN-830 0",2.5,NA,860
862,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"MOSP",0,0,0,0,35,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.298849039,"TIN-830 0",2.5,NA,861
863,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"MOSP",0,0,0,0,10,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07709191,"TIN-830 0",2.5,NA,862
864,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"GEDW",0,0,0,0,30,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.096317308,"TIN-830 0",2.5,NA,863
865,"MSL",2022,"RA2201","TIN-830","A","0",1,1,0,"LEPT",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.045278377,"TIN-830 0",1,NA,864
866,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"MOSP",0,0,0,0,30,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.229658317,"TIN-830 0",2.5,NA,865
867,"MSL",2022,"RA2201","TIN-830","A","0",1,1,0,"POSP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03308039,"TIN-830 0",1,NA,866
868,"MSL",2022,"RA2201","TIN-830","A","0",1,1,0,"MOSP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020731716,"TIN-830 0",1,NA,867
869,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"MOSP",0,0,0,0,20,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.134564645,"TIN-830 0",2.5,NA,868
870,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"LPUR",0,0,0,0,60,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25563154,"TIN-830 0",2.5,NA,869
871,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"LEPT",0,0,0,0,20,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153291778,"TIN-830 0",2.5,NA,870
872,"MSL",2022,"RA2201","TIN-830","A","0",1,1,0,"LEPT",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036139272,"TIN-830 0",1,NA,871
873,"MSL",2022,"RA2201","TIN-830","A","0",1,1,0,"FASP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03022876,"TIN-830 0",1,NA,872
874,"MSL",2022,"RA2201","TIN-830","A","0",1,1,0,"GONS",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034491028,"TIN-830 0",1,NA,873
875,"MSL",2022,"RA2201","TIN-830","A","0",1,1,0,"MOSP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013246317,"TIN-830 0",1,NA,874
876,"MSL",2022,"RA2201","TIN-830","A","0",1,1,0,"GONS",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024570439,"TIN-830 0",1,NA,875
877,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"LPHY",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05393618,"TIN-830 0",2.5,NA,876
878,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"MOSP",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.050368284,"TIN-830 0",2.5,NA,877
879,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"GEDW",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.055987887,"TIN-830 0",2.5,NA,878
880,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"MOSP",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155789943,"TIN-830 0",2.5,NA,879
881,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"MOSP",0,0,0,0,15,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.710479899,"TIN-830 0",2.5,NA,880
882,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"PVAR",0,0,0,0,50,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47617573,"TIN-830 0",2.5,NA,881
883,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"LPUR",0,0,0,0,85,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100272487,"TIN-830 0",2.5,NA,882
884,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"MOSP",0,0,0,0,20,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100231136,"TIN-830 0",2.5,NA,883
885,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"MOSP",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.083839644,"TIN-830 0",2.5,NA,884
886,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"POSP",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.110520914,"TIN-830 0",2.5,NA,885
887,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"POSP",0,0,0,0,7,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.218779804,"TIN-830 0",2.5,NA,886
888,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"PVAR",0,0,0,0,35,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.192579493,"TIN-830 0",2.5,NA,887
889,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"POSP",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.075174828,"TIN-830 0",2.5,NA,888
890,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"PVAR",0,0,0,0,50,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.276236222,"TIN-830 0",2.5,NA,889
891,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"PVAR",0,0,0,0,50,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.077683133,"TIN-830 0",2.5,NA,890
892,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"PVAR",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.089355559,"TIN-830 0",2.5,NA,891
893,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"PVAR",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.096874406,"TIN-830 0",2.5,NA,892
894,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"PVAR",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.067906818,"TIN-830 0",2.5,NA,893
895,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"PVAR",0,0,0,0,60,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.267947,"TIN-830 0",2.5,NA,894
896,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"PVAR",0,0,0,0,50,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17073375,"TIN-830 0",2.5,NA,895
897,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"MOSP",0,0,0,0,25,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.445041896,"TIN-830 0",2.5,NA,896
898,"MSL",2022,"RA2201","TIN-830","A","0",2.5,1,0,"PVAR",0,0,0,0,75,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.156432596,"TIN-830 0",2.5,NA,897
899,"MSL",2022,"RA2201","TIN-830","A","10",2.5,1,0,"MOSP",0,0,0,0,50,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.880202064,"TIN-830 10",2.5,NA,898
900,"MSL",2022,"RA2201","TIN-830","A","10",2.5,1,0,"PVAR",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24125228,"TIN-830 10",2.5,NA,899
901,"MSL",2022,"RA2201","TIN-830","A","10",2.5,1,0,"LPUR",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.062427554,"TIN-830 10",2.5,NA,900
902,"MSL",2022,"RA2201","TIN-830","A","10",1,1,0,"PAVS",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016212154,"TIN-830 10",1,NA,901
903,"MSL",2022,"RA2201","TIN-830","A","10",2.5,1,0,"PVAR",0,0,0,0,85,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.286181107,"TIN-830 10",2.5,NA,902
904,"MSL",2022,"RA2201","TIN-830","A","10",2.5,1,0,"PVAR",0,0,0,0,50,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100725308,"TIN-830 10",2.5,NA,903
905,"MSL",2022,"RA2201","TIN-830","A","10",2.5,1,0,"PRUS",0,0,0,0,5,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.197510805,"TIN-830 10",2.5,NA,904
906,"MSL",2022,"RA2201","TIN-830","A","10",2.5,1,0,"PVAR",0,0,0,0,40,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.204820905,"TIN-830 10",2.5,NA,905
907,"MSL",2022,"RA2201","TIN-830","A","10",1,1,0,"FASP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.045888851,"TIN-830 10",1,NA,906
908,"MSL",2022,"RA2201","TIN-830","A","10",2.5,1,0,"FSTE",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.094245109,"TIN-830 10",2.5,NA,907
909,"MSL",2022,"RA2201","TIN-830","A","10",2.5,1,0,"PVAR",0,0,0,0,75,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6465198,"TIN-830 10",2.5,NA,908
910,"MSL",2022,"RA2201","TIN-830","A","10",2.5,1,0,"PVAR",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068021317,"TIN-830 10",2.5,NA,909
911,"MSL",2022,"RA2201","TIN-830","A","10",2.5,1,0,"MOSP",-1,0,0,0,20,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.198158085,"TIN-830 10",2.5,NA,910
912,"MSL",2022,"RA2201","TIN-830","A","10",2.5,1,0,"MOSP",0,0,0,0,40,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.254265981,"TIN-830 10",2.5,NA,911
913,"MSL",2022,"RA2201","TIN-830","A","10",2.5,1,0,"LPUR",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.051007564,"TIN-830 10",2.5,NA,912
914,"MSL",2022,"RA2201","TIN-830","A","10",2.5,1,0,"PVAR",0,0,0,0,10,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11063581,"TIN-830 10",2.5,NA,913
915,"MSL",2022,"RA2201","TIN-830","A","10",2.5,1,0,"GEDW",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.057681331,"TIN-830 10",2.5,NA,914
916,"MSL",2022,"RA2201","TIN-830","A","10",2.5,1,0,"PVAR",0,0,0,0,15,"EM",NA,NA,NA,NA,NA,NA,"FUG",40,NA,NA,NA,NA,NA,NA,NA,0.235519529,"TIN-830 10",2.5,NA,915
917,"MSL",2022,"RA2201","TIN-830","A","10",1,1,0,"FASP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.048067921,"TIN-830 10",1,NA,916
918,"MSL",2022,"RA2201","TIN-830","A","10",2.5,1,0,"PRUS",0,0,0,0,40,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.165997737,"TIN-830 10",2.5,NA,917
919,"MSL",2022,"RA2201","TIN-830","A","10",2.5,1,0,"PRUS",0,0,0,0,40,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.350845986,"TIN-830 10",2.5,NA,918
920,"MSL",2022,"RA2201","TIN-830","A","10",1,1,0,"PAVS",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04473383,"TIN-830 10",1,NA,919
921,"MSL",2022,"RA2201","TIN-830","A","10",1,1,0,"LEPT",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01941224,"TIN-830 10",1,NA,920
922,"MSL",2022,"RA2201","TIN-830","A","10",1,1,0,"PAVS",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024763922,"TIN-830 10",1,NA,921
923,"MSL",2022,"RA2201","TIN-830","A","10",1,1,0,"POSP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020851387,"TIN-830 10",1,NA,922
924,"MSL",2022,"RA2201","TIN-891","A","0",2.5,1,0,"PLOB",0,0,0,0,5,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.127232954,"TIN-891 0",2.5,NA,923
925,"MSL",2022,"RA2201","TIN-891","A","0",2.5,1,0,"CYPS",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043521573,"TIN-891 0",2.5,NA,924
926,"MSL",2022,"RA2201","TIN-891","A","0",2.5,1,0,"PHSP",0,0,0,0,30,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.050138016,"TIN-891 0",2.5,NA,925
927,"MSL",2022,"RA2201","TIN-891","A","0",1,1,0,"LEPT",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029516908,"TIN-891 0",1,NA,926
928,"MSL",2022,"RA2201","TIN-891","A","0",1,1,0,"FASP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036556267,"TIN-891 0",1,NA,927
929,"MSL",2022,"RA2201","TIN-891","A","0",1,1,0,"FASP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033487983,"TIN-891 0",1,NA,928
930,"MSL",2022,"RA2201","TIN-891","A","0",1,1,0,"GONS",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012123982,"TIN-891 0",1,NA,929
931,"MSL",2022,"RA2201","TIN-891","A","0",1,1,0,"FASP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028270791,"TIN-891 0",1,NA,930
932,"MSL",2022,"RA2201","TIN-891","A","0",1,1,0,"PSSP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020172789,"TIN-891 0",1,NA,931
933,"MSL",2022,"RA2201","TIN-891","A","0",1,1,0,"FASP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024840361,"TIN-891 0",1,NA,932
934,"MSL",2022,"RA2201","TIN-891","A","0",1,1,0,"FASP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015632387,"TIN-891 0",1,NA,933
935,"MSL",2022,"RA2201","TIN-891","A","0",2.5,1,0,"CYPS",0,0,0,0,10,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.082231756,"TIN-891 0",2.5,NA,934
936,"MSL",2022,"RA2201","TIN-891","A","0",1,1,0,"FASP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.040714752,"TIN-891 0",1,NA,935
937,"MSL",2022,"RA2201","TIN-891","A","0",2.5,1,0,"CYPS",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.108490586,"TIN-891 0",2.5,NA,936
938,"MSL",2022,"RA2201","TIN-891","A","0",2.5,1,0,"AMYR",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03662212,"TIN-891 0",2.5,NA,937
939,"MSL",2022,"RA2201","TIN-891","A","0",1,1,0,"ACSP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038837244,"TIN-891 0",1,NA,938
940,"MSL",2022,"RA2201","TIN-891","A","0",1,1,0,"ASSP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031031581,"TIN-891 0",1,NA,939
941,"MSL",2022,"RA2201","TIN-891","A","0",1,1,0,"ASSP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015160835,"TIN-891 0",1,NA,940
942,"MSL",2022,"RA2201","TIN-891","A","0",2.5,1,0,"PCHI",0,0,0,0,50,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121299048,"TIN-891 0",2.5,NA,941
943,"MSL",2022,"RA2201","TIN-891","A","0",1,1,0,"FASP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033433626,"TIN-891 0",1,NA,942
944,"MSL",2022,"RA2201","TIN-891","A","0",1,1,0,"LEPT",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041034542,"TIN-891 0",1,NA,943
945,"MSL",2022,"RA2201","TIN-891","A","0",1,1,0,"LEPT",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01829843,"TIN-891 0",1,NA,944
946,"MSL",2022,"RA2201","TIN-891","A","0",1,1,0,"STYS",0,0,-1,0,NA,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046785892,"TIN-891 0",1,NA,945
947,"MSL",2022,"RA2201","TIN-891","A","0",1,1,0,"ASSP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009179417,"TIN-891 0",1,NA,946
948,"MSL",2022,"RA2201","TIN-891","A","0",1,1,0,"FASP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04784072,"TIN-891 0",1,NA,947
949,"MSL",2022,"RA2201","TIN-891","A","0",1,1,0,"FASP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007564904,"TIN-891 0",1,NA,948
950,"MSL",2022,"RA2201","TIN-891","A","0",1,1,0,"PSSP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033811719,"TIN-891 0",1,NA,949
951,"MSL",2022,"RA2201","TIN-891","A","0",1,1,0,"FASP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021878787,"TIN-891 0",1,NA,950
