"FID","ANALYST","OBS_YEAR","MISSION_ID","SITE","TRANSECT","SEGMENT","SEGLENGTH","SEGWIDTH","NO_COLONY","SPCODE","EX_BOUND","JUVENILE","FRAGMENT","REMNANT","OLDDEAD","MORPH_CODE","RDCAUSE1","RD_1","RDCAUSE2","RD_2","RDCAUSE3","RD_3","CON_1","EXTENT_1","SEV_1","CON_2","EXTENT_2","SEV_2","CON_3","EXTENT_3","SEV_3","Shape_Leng","site_seg","SEGAREA","totaldead"
"5557","MSL",2019,"SE1902","LAN-01829","A","10",2.5,1,"0","PVAR","0",0,"0","0",40,"EF","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.218065724,"LAN-01829 10",2.5,40
"5558","MSL",2019,"SE1902","LAN-01829","A","10",2.5,1,"0","MOSP","0",0,"0","0",50,"EM","NA",0,"NA",0,"NA",0,"BLE",50,2,"NA",0,0,"NA",0,0,0.116879126,"LAN-01829 10",2.5,50
"5559","MSL",2019,"SE1902","LAN-01829","A","10",2.5,1,"0","PVAR","0",0,"0","0",50,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.123835375,"LAN-01829 10",2.5,50
"5560","MSL",2019,"SE1902","LAN-01829","A","10",2.5,1,"0","MOSP","0",0,"0","0",35,"EM","NA",0,"NA",0,"NA",0,"BLE",65,2,"NA",0,0,"NA",0,0,0.090644911,"LAN-01829 10",2.5,35
"5561","MSL",2019,"SE1902","LAN-01829","A","10",2.5,1,"0","UNKN","0",0,"0","0",50,"EF","NA",0,"NA",0,"NA",0,"BLE",50,2,"NA",0,0,"NA",0,0,0.101000248,"LAN-01829 10",2.5,50
"5562","MSL",2019,"SE1902","LAN-01829","A","10",2.5,1,"0","PLOB","0",0,"0","0",5,"EF","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.232002844,"LAN-01829 10",2.5,5
"5563","MSL",2019,"SE1902","LAN-01829","A","10",2.5,1,"0","PLOB","0",0,"0","0",5,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.160857483,"LAN-01829 10",2.5,5
"5564","MSL",2019,"SE1902","LAN-01829","A","10",2.5,1,"0","MPAT","0",0,"0","0",25,"EF","NA",0,"NA",0,"NA",0,"TIN",5,0,"BLP",10,2,"NA",0,0,0.305183502,"LAN-01829 10",2.5,25
"5565","MSL",2019,"SE1902","LAN-01829","A","10",2.5,1,"0","MCAP","0",0,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"BLE",100,3,"NA",0,0,"NA",0,0,0.069526973,"LAN-01829 10",2.5,0
"5566","MSL",2019,"SE1902","LAN-01829","A","10",2.5,1,"0","PLOB","0",0,"0","0",10,"EF","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.20159675,"LAN-01829 10",2.5,10
"5567","MSL",2019,"SE1902","LAN-01829","A","10",2.5,1,"0","PLOB","0",0,"0","0",1,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.122447745,"LAN-01829 10",2.5,1
"5568","MSL",2019,"SE1902","LAN-01829","A","10",2.5,1,"0","PLOB","0",0,"0","0",1,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.450998115,"LAN-01829 10",2.5,1
"5569","MSL",2019,"SE1902","LAN-01829","A","10",2.5,1,"0","PVAR","0",0,"0","0",50,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.305887315,"LAN-01829 10",2.5,50
"5570","MSL",2019,"SE1902","LAN-01829","A","10",2.5,1,"0","PLOB","0",0,"0","0",1,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.304175426,"LAN-01829 10",2.5,1
"5571","MSL",2019,"SE1902","LAN-01829","A","10",1,1,"-1"," ","0",-1,"0","0",0," ","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.003801315,"LAN-01829 10",1,0
"5572","MSL",2019,"SE1902","LAN-01829","A","15",2.5,1,"0","PLOB","0",0,"0","0",60,"EF","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.573985923,"LAN-01829 15",2.5,60
"5573","MSL",2019,"SE1902","LAN-01829","A","15",2.5,1,"0","MCAP","0",0,"0","0",20,"EF","NA",0,"NA",0,"NA",0,"BLE",80,2,"NA",0,0,"NA",0,0,0.304805594,"LAN-01829 15",2.5,20
"5574","MSL",2019,"SE1902","LAN-01829","A","15",2.5,1,"0","POSP","0",0,"0","0",50,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.136620094,"LAN-01829 15",2.5,50
"5575","MSL",2019,"SE1902","LAN-01829","A","15",2.5,1,"0","MCAP","0",0,"0","0",40,"LC","NA",0,"NA",0,"NA",0,"BLE",60,2,"NA",0,0,"NA",0,0,0.642891476,"LAN-01829 15",2.5,40
"5576","MSL",2019,"SE1902","LAN-01829","A","15",2.5,1,"0","PLOB","0",0,"0","0",50,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.084493078,"LAN-01829 15",2.5,50
"5577","MSL",2019,"SE1902","LAN-01829","A","15",2.5,1,"0","MPAT","0",0,"0","0",20,"EF","PRED",1,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.817094866,"LAN-01829 15",2.5,21
"5578","MSL",2019,"SE1902","LAN-01829","A","5",1,1,"-1"," ","0",-1,"0","0",0," ","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.0064,"LAN-01829 5",1,0
"5579","CSC",2019,"SE1902","LAN-01829","A","0",2.5,1,"0","MCAP","0",0,"0","0",50,"EM","NA",0,"NA",0,"NA",0,"BLE",100,2,"NA",0,0,"NA",0,0,0.266733069,"LAN-01829 0",2.5,50
"5580","CSC",2019,"SE1902","MAI-02459","A","0",2.5,1,"0","PLOB","0",0,"0","0",65,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.244040016,"MAI-02459 0",2.5,65
"5581","MSL",2019,"SE1902","MAI-02459","A","0",2.5,1,"0","PLOB","0",0,"0","0",15,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.148185086,"MAI-02459 0",2.5,15
"5582","MSL",2019,"SE1902","MAI-02459","A","0",1,1,"0","MPAT","0",-1,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.045863494,"MAI-02459 0",1,0
"5583","MSL",2019,"SE1902","MAI-02459","A","0",2.5,1,"0","PVAR","0",0,"0","0",5,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.058974062,"MAI-02459 0",2.5,5
"5584","MSL",2019,"SE1902","MAI-02459","A","0",2.5,1,"0","PLOB","0",0,"0","0",40,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.323334888,"MAI-02459 0",2.5,40
"5585","MSL",2019,"SE1902","MAI-02459","A","0",2.5,1,"0","PLOB","0",0,"0","0",10,"EM","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.15428869,"MAI-02459 0",2.5,10
"5586","MSL",2019,"SE1902","MAI-02459","A","0",2.5,1,"0","PCOM","0",0,"0","0",50,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.133200601,"MAI-02459 0",2.5,50
"5587","MSL",2019,"SE1902","MAI-02459","A","0",2.5,1,"0","MCAP","0",0,"0","0",5,"EF","NA",0,"NA",0,"NA",0,"BLE",95,3,"NA",0,0,"NA",0,0,0.126124144,"MAI-02459 0",2.5,5
"5588","MSL",2019,"SE1902","MAI-02459","A","0",2.5,1,"0","PLOB","0",0,"0","0",10,"MD","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.178603275,"MAI-02459 0",2.5,10
"5589","MSL",2019,"SE1902","MAI-02459","A","0",2.5,1,"0","POSP","0",0,"0","0",1,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.062032249,"MAI-02459 0",2.5,1
"5590","MSL",2019,"SE1902","MAI-02459","A","0",2.5,1,"0","MPAT","0",0,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.08161495,"MAI-02459 0",2.5,0
"5591","MSL",2019,"SE1902","MAI-02459","A","0",2.5,1,"0","MCAP","0",0,"0","0",75,"EC","NA",0,"NA",0,"NA",0,"BLE",5,1,"NA",0,0,"NA",0,0,1.087613557,"MAI-02459 0",2.5,75
"5592","MSL",2019,"SE1902","MAI-02459","A","0",2.5,1,"0","POSP","0",0,"0","0",10,"EM","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.12049307,"MAI-02459 0",2.5,10
"5593","MSL",2019,"SE1902","MAI-02459","A","0",2.5,1,"0","MPAT","0",0,"0","0",5,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.203506561,"MAI-02459 0",2.5,5
"5594","MSL",2019,"SE1902","MAI-02459","A","0",2.5,1,"0","PLOB","0",0,"0","0",75,"MD","NA",0,"NA",0,"NA",0,"DIS",1,0,"NA",0,0,"NA",0,0,0.269043826,"MAI-02459 0",2.5,75
"5595","MSL",2019,"SE1902","MAI-02459","A","5",2.5,1,"0","PCOM","0",0,"0","0",40,"BR","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.272487358,"MAI-02459 5",2.5,40
"5596","MSL",2019,"SE1902","MAI-02459","A","5",2.5,1,"0","POSP","0",0,"0","0",50,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.261669907,"MAI-02459 5",2.5,50
"5597","MSL",2019,"SE1902","MAI-02459","A","5",1,1,"0","POSP","0",-1,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.012332883,"MAI-02459 5",1,0
"5598","MSL",2019,"SE1902","MAI-02459","A","5",2.5,1,"0","PCOM","0",0,"0","0",30,"BR","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.249921609,"MAI-02459 5",2.5,30
"5599","MSL",2019,"SE1902","MAI-02459","A","5",2.5,1,"0","PCOM","0",0,"0","0",40,"KN","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.153038852,"MAI-02459 5",2.5,40
"5600","MSL",2019,"SE1902","MAI-02459","A","5",2.5,1,"0","POSP","0",0,"0","0",70,"KN","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.073229639,"MAI-02459 5",2.5,70
"5601","MSL",2019,"SE1902","MAI-02459","A","5",1,1,"0","POSP","0",-1,"0","0",0,"KN","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.047517787,"MAI-02459 5",1,0
"5602","MSL",2019,"SE1902","MAI-02459","A","5",1,1,"0","MPAT","0",-1,"0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.031154133,"MAI-02459 5",1,0
"5603","MSL",2019,"SE1902","MAI-02459","A","5",2.5,1,"0","PCOM","0",0,"0","0",50,"BR","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.37597682,"MAI-02459 5",2.5,50
"5604","MSL",2019,"SE1902","MAI-02459","A","5",2.5,1,"0","POSP","0",0,"0","0",30,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.273013864,"MAI-02459 5",2.5,30
"5605","MSL",2019,"SE1902","MAI-02459","A","5",2.5,1,"0","MPAT","0",0,"0","0",1,"EF","NA",0,"NA",0,"NA",0,"BLE",99,2,"NA",0,0,"NA",0,0,0.077287255,"MAI-02459 5",2.5,1
"5606","MSL",2019,"SE1902","MAI-02459","A","5",1,1,"0","MPAT","0",-1,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.041849252,"MAI-02459 5",1,0
"5607","MSL",2019,"SE1902","MAI-02459","A","5",2.5,1,"0","MPAT","0",0,"0","0",70,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.144205756,"MAI-02459 5",2.5,70
"5608","MSL",2019,"SE1902","MAI-02459","A","5",2.5,1,"0","POSP","0",0,"0","0",70,"KN","NA",0,"NA",0,"NA",0,"PRS",1,0,"ALG",1,0,"NA",0,0,0.621728663,"MAI-02459 5",2.5,70
"5609","MSL",2019,"SE1902","MAI-02459","A","5",1,1,"0","MPAT","0",-1,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.033140006,"MAI-02459 5",1,0
"5610","MSL",2019,"SE1902","MAI-02459","A","5",2.5,1,"0","MPAT","0",0,"0","0",50,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.092733705,"MAI-02459 5",2.5,50
"5611","MSL",2019,"SE1902","MAI-02459","A","5",2.5,1,"0","PCOM","0",0,"0","0",60,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.927593715,"MAI-02459 5",2.5,60
"5612","MSL",2019,"SE1902","MAI-02459","A","5",2.5,1,"0","MCAP","0",0,"0","0",50,"EC","NA",0,"NA",0,"NA",0,"BLE",50,2,"NA",0,0,"NA",0,0,0.922888857,"MAI-02459 5",2.5,50
"5613","MSL",2019,"SE1902","MAI-02459","A","5",2.5,1,"0","PLOB","0",0,"0","0",80,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.417752474,"MAI-02459 5",2.5,80
"5614","MSL",2019,"SE1902","MAI-02459","A","5",2.5,1,"0","MPAT","0",0,"0","0",25,"EM","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.110243821,"MAI-02459 5",2.5,25
"5615","MSL",2019,"SE1902","MAI-02459","A","10",2.5,1,"0","PLOB","0",0,"0","0",75,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.353331374,"MAI-02459 10",2.5,75
"5616","MSL",2019,"SE1902","MAI-02459","A","10",2.5,1,"0","PLOB","0",0,"0","0",0,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.059714153,"MAI-02459 10",2.5,0
"5617","MSL",2019,"SE1902","MAI-02459","A","10",2.5,1,"0","PLOB","0",0,"0","0",80,"EM","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.13654761,"MAI-02459 10",2.5,80
"5618","MSL",2019,"SE1902","MAI-02459","A","10",2.5,1,"0","PLOB","0",0,"0","0",70,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.18678852,"MAI-02459 10",2.5,70
"5619","MSL",2019,"SE1902","MAI-02459","A","10",2.5,1,"0","POSP","0",0,"0","0",50,"KN","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.164547896,"MAI-02459 10",2.5,50
"5620","MSL",2019,"SE1902","MAI-02459","A","10",2.5,1,"0","MPAT","0",0,"0","0",25,"EM","PRED",10,"NA",0,"NA",0,"BLE",65,2,"NA",0,0,"NA",0,0,0.0635897,"MAI-02459 10",2.5,35
"5621","MSL",2019,"SE1902","MAI-02459","A","10",2.5,1,"0","MCAP","0",0,"0","0",90,"EC","NA",0,"NA",0,"NA",0,"BLE",100,2,"NA",0,0,"NA",0,0,1.17844252,"MAI-02459 10",2.5,90
"5622","MSL",2019,"SE1902","MAI-02459","A","10",2.5,1,"0","MPAT","0",0,"0","0",70,"EM","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.127782471,"MAI-02459 10",2.5,70
"5623","MSL",2019,"SE1902","MAI-02459","A","10",2.5,1,"0","PLOB","0",0,"0","0",80,"MD","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.504579399,"MAI-02459 10",2.5,80
"5624","MSL",2019,"SE1902","MAI-02459","A","10",2.5,1,"0","PLOB","0",0,"0","0",55,"MD","NA",0,"NA",0,"NA",0,"SGA",5,0,"ALG",1,0,"NA",0,0,0.306604273,"MAI-02459 10",2.5,55
"5625","MSL",2019,"SE1902","MAI-02459","A","10",2.5,1,"0","PLOB","0",0,"0","0",60,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.115238622,"MAI-02459 10",2.5,60
"5626","MSL",2019,"SE1902","MAI-02459","A","10",2.5,1,"0","PLOB","0",0,"0","0",60,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.139836084,"MAI-02459 10",2.5,60
"5627","MSL",2019,"SE1902","MAI-02459","A","10",2.5,1,"0","PLOB","0",0,"0","0",40,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.145669524,"MAI-02459 10",2.5,40
"5628","MSL",2019,"SE1902","MAI-02459","A","10",2.5,1,"0","PLOB","0",0,"0","0",20,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.115955552,"MAI-02459 10",2.5,20
"5629","MSL",2019,"SE1902","MAI-02459","A","10",2.5,1,"0","PLOB","0",0,"0","0",50,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.690851547,"MAI-02459 10",2.5,50
"5630","MSL",2019,"SE1902","MAI-02459","A","10",2.5,1,"0","MPAT","0",0,"0","0",5,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.081093835,"MAI-02459 10",2.5,5
"5631","MSL",2019,"SE1902","MAI-02459","A","10",2.5,1,"0","PLOB","0",0,"0","0",30,"MD","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.253627168,"MAI-02459 10",2.5,30
"5632","MSL",2019,"SE1902","MAI-02459","A","10",2.5,1,"0","POSP","0",0,"0","0",70,"MD","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.421668495,"MAI-02459 10",2.5,70
"5633","MSL",2019,"SE1902","MAI-02459","A","10",2.5,1,"0","PLOB","0",0,"0","0",70,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.101248655,"MAI-02459 10",2.5,70
"5634","MSL",2019,"SE1902","MAI-02459","A","10",2.5,1,"0","PCOM","0",0,"0","0",60,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.365164031,"MAI-02459 10",2.5,60
"5635","MSL",2019,"SE1902","MAI-02459","A","10",2.5,1,"0","PLOB","0",0,"0","0",10,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.074056532,"MAI-02459 10",2.5,10
"5636","MSL",2019,"SE1902","MAI-02459","A","10",1,1,"0","MPAT","0",-1,"0","0",0,"EC","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.030675723,"MAI-02459 10",1,0
"5637","MSL",2019,"SE1902","MAI-02459","A","10",1,1,"0","MPAT","0",-1,"0","0",0,"EC","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.044124936,"MAI-02459 10",1,0
"5638","MSL",2019,"SE1902","MAI-02459","A","0",2.5,1,"0","PCOM","0",0,"0","0",85,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,1.084858208,"MAI-02459 0",2.5,85
"5639","MSL",2019,"SE1902","MAI-02459","A","0",2.5,1,"0","POSP","0",0,"0","0",60,"EM","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.726261944,"MAI-02459 0",2.5,60
"5640","MSL",2019,"SE1902","MAI-02459","A","0",2.5,1,"0","MCAP","0",0,"0","0",80,"EC","NA",0,"NA",0,"NA",0,"BLE",100,2,"NA",0,0,"NA",0,0,0.488592366,"MAI-02459 0",2.5,80
"5641","MSL",2019,"SE1902","MAI-02459","A","0",2.5,1,"0","PCOM","0",0,"0","0",80,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.462662654,"MAI-02459 0",2.5,80
"5642","MSL",2019,"SE1902","MAI-02459","A","0",2.5,1,"0","MCAP","0",0,"0","0",30,"EC","NA",0,"NA",0,"NA",0,"BLE",100,1,"NA",0,0,"NA",0,0,0.121562165,"MAI-02459 0",2.5,30
"5643","CSC",2019,"SE1902","MAI-02459","A","0",2.5,1,"0","PLOB","0",0,"0","0",65,"MD","TLS",3,"NA",0,"NA",0,"ALG",2,0,"NA",0,0,"NA",0,0,0.724366276,"MAI-02459 0",2.5,68
"5644","MSL",2019,"SE1902","MAI-02459","A","5",2.5,1,"0","PCOM","0",0,"0","0",60,"BR","NA",0,"NA",0,"NA",0,"PRS",1,0,"NA",0,0,"NA",0,0,0.723733501,"MAI-02459 5",2.5,60
"5645","MSL",2019,"SE1902","MAI-02459","A","5",2.5,1,"0","POSP","0",0,"0","0",70,"KN","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,1.048498928,"MAI-02459 5",2.5,70
"5646","MSL",2019,"SE1902","MAI-02459","A","10",2.5,1,"0","POSP","0",0,"0","0",15,"KN","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.394673434,"MAI-02459 10",2.5,15
"5647","MSL",2019,"SE1902","MAI-02459","A","10",2.5,1,"0","MCAP","0",0,"0","0",95,"EC","NA",0,"NA",0,"NA",0,"BLE",100,2,"NA",0,0,"NA",0,0,0.932197833,"MAI-02459 10",2.5,95
"5648","MSL",2019,"SE1902","MAI-02459","A","10",2.5,1,"0","PCOM","0",0,"0","0",95,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.908439503,"MAI-02459 10",2.5,95
"5649","MSL",2019,"SE1902","MAI-02459","A","10",2.5,1,"0","MCAP","0",0,"0","0",90,"EC","NA",0,"NA",0,"NA",0,"BLE",100,2,"NA",0,0,"NA",0,0,1.813754808,"MAI-02459 10",2.5,90
"5650","MSL",2019,"SE1902","MAI-02459","A","10",2.5,1,"0","PCOM","0",0,"0","0",90,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.712222717,"MAI-02459 10",2.5,90
"5651","MSL",2019,"SE1902","MAI-02459","A","10",2.5,1,"0","PCOM","0",0,"0","0",90,"BR","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.676286449,"MAI-02459 10",2.5,90
"5652","CSC",2019,"SE1902","MAI-02459","A","0",2.5,1,"0","MCAP","0",0,"0","0",10,"EF","NA",0,"NA",0,"NA",0,"BLE",100,2,"NA",0,0,"NA",0,0,0.094291143,"MAI-02459 0",2.5,10
"5653","CSC",2019,"SE1902","MAI-02459","A","0",2.5,1,"0","MCAP","0",0,"0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.054826636,"MAI-02459 0",2.5,0
"5654","CSC",2019,"SE1902","MAI-02459","A","0",2.5,1,"0","MCAP","0",0,"0","0",10,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.08899098,"MAI-02459 0",2.5,10
"5655","CSC",2019,"SE1902","MAI-02459","A","0",2.5,1,"0","MCAP","0",0,"0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.077795243,"MAI-02459 0",2.5,0
"5656","CSC",2019,"SE1902","MAI-02459","A","0",1,1,"0","PLOB","0",-1,"0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.0150894,"MAI-02459 0",1,0
"5657","CSC",2019,"SE1902","MAI-02459","A","0",2.5,1,"0","MCAP","0",0,"0","0",75,"EC","NA",0,"NA",0,"NA",0,"BLE",30,2,"NA",0,0,"NA",0,0,0.272361323,"MAI-02459 0",2.5,75
"5658","CSC",2019,"SE1902","MAI-02459","A","0",2.5,1,"0","MCAP","0",0,"0","0",40,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.058738828,"MAI-02459 0",2.5,40
"5659","CSC",2019,"SE1902","MAI-02459","A","0",1,1,"0","MCAP","0",-1,"0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.045069946,"MAI-02459 0",1,0
"5660","CSC",2019,"SE1902","MAI-02459","A","0",2.5,1,"0","MCAP","0",0,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"BLE",100,2,"NA",0,0,"NA",0,0,0.063689952,"MAI-02459 0",2.5,0
"5661","CSC",2019,"SE1902","MAI-02459","A","0",1,1,"0","MCAP","0",-1,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.033751593,"MAI-02459 0",1,0
"5662","CSC",2019,"SE1902","MAI-02459","A","0",1,1,"0","MPAT","0",-1,"0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.033643425,"MAI-02459 0",1,0
"5663","CSC",2019,"SE1902","MAI-02459","A","0",2.5,1,"0","MCAP","0",0,"0","0",30,"EM","NA",0,"NA",0,"NA",0,"BLE",100,2,"NA",0,0,"NA",0,0,0.144972997,"MAI-02459 0",2.5,30
"5664","CSC",2019,"SE1902","MAI-02459","A","0",2.5,1,"0","MCAP","0",0,"0","0",60,"EM","NA",0,"NA",0,"NA",0,"BLE",100,2,"NA",0,0,"NA",0,0,0.066308974,"MAI-02459 0",2.5,60
"5665","CSC",2019,"SE1902","MAI-02459","A","0",2.5,1,"0","PLOB","0",0,"0","0",25,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.072015345,"MAI-02459 0",2.5,25
"5666","CSC",2019,"SE1902","MAI-02459","A","0",1,1,"0","MCAP","0",-1,"0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.028676994,"MAI-02459 0",1,0
"5667","CSC",2019,"SE1902","MAI-02459","A","0",2.5,1,"0","MCAP","0",0,"0","0",30,"EM","NA",0,"NA",0,"NA",0,"BLE",100,2,"NA",0,0,"NA",0,0,0.078161371,"MAI-02459 0",2.5,30
"5668","CSC",2019,"SE1902","MAI-02459","A","0",2.5,1,"0","PLOB","0",0,"0","0",20,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.104579252,"MAI-02459 0",2.5,20
"5669","CSC",2019,"SE1902","MAI-02459","A","0",2.5,1,"0","MCAP","0",0,"0","0",75,"EM","NA",0,"NA",0,"NA",0,"BLE",50,2,"NA",0,0,"NA",0,0,0.163948285,"MAI-02459 0",2.5,75
"5670","CSC",2019,"SE1902","MAI-02459","A","0",1,1,"0","MPAT","0",-1,"0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.05082214,"MAI-02459 0",1,0
