FID,ANALYST,OBS_YEAR,MISSION_ID,SITE,TRANSECT,SEGMENT,SEGLENGTH,SEGWIDTH,NO_COLONY,SPCODE,EX_BOUND,JUVENILE,FRAGMENT,REMNANT,OLDDEAD,MORPH_CODE,RDCAUSE1,RD_1,RDCAUSE2,RD_2,RDCAUSE3,RD_3,CON_1,EXTENT_1,SEV_1,CON_2,EXTENT_2,SEV_2,CON_3,EXTENT_3,SEV_3,Shape_Leng,site_seg,SEGAREA
2966,AH,2019,SE1902,HAW-04300,A,5,1,1,0,POSP,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.010929319,HAW-4300 5,1
2967,AH,2019,SE1902,HAW-04300,A,5,1,1,0,POSP,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.016389325,HAW-4300 5,1
2968,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,POSP,0,0,0,-1,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.032830626,HAW-4300 5,2.5
2969,AH,2019,SE1902,HAW-04300,A,5,1,1,0,POSP,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.024941932,HAW-4300 5,1
2970,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,PLUT,0,0,0,0,40,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.109678667,HAW-4300 5,2.5
2971,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,PLUT,0,0,0,0,3,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.074887783,HAW-4300 5,2.5
2972,AH,2019,SE1902,HAW-04300,A,5,1,1,0,POSP,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.018282231,HAW-4300 5,1
2973,AH,2019,SE1902,HAW-04300,A,5,1,1,0,POSP,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.038133581,HAW-4300 5,1
2974,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,POSP,0,0,0,0,25,MD,PRED,5,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.103918622,HAW-4300 5,2.5
2975,AH,2019,SE1902,HAW-04300,A,5,1,1,0,POSP,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.026802984,HAW-4300 5,1
2976,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,POSP,0,0,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.072700825,HAW-4300 5,2.5
2977,AH,2019,SE1902,HAW-04300,A,5,1,1,0,MCAP,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.013280061,HAW-4300 5,1
2978,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,PLUT,0,0,0,0,3,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.057404007,HAW-4300 5,2.5
2979,AH,2019,SE1902,HAW-04300,A,5,1,1,0,PLUT,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.031618349,HAW-4300 5,1
2980,AH,2019,SE1902,HAW-04300,A,5,1,1,0,POSP,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.037388367,HAW-4300 5,1
2981,AH,2019,SE1902,HAW-04300,A,5,1,1,0,POSP,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.020752349,HAW-4300 5,1
2982,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,POSP,0,0,0,-1,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.020929644,HAW-4300 5,2.5
2983,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,MCAP,0,0,0,0,60,EM,NA,0,NA,0,NA,0,BLE,40,1,NA,0,0,NA,0,0,0.116117225,HAW-4300 5,2.5
2984,AH,2019,SE1902,HAW-04300,A,5,1,1,0,POSP,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.021705758,HAW-4300 5,1
2985,AH,2019,SE1902,HAW-04300,A,5,1,1,0,POSP,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.02479516,HAW-4300 5,1
2986,AH,2019,SE1902,HAW-04300,A,5,1,1,0,POSP,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.036062723,HAW-4300 5,1
2987,AH,2019,SE1902,HAW-04300,A,5,1,1,0,PLUT,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.035215052,HAW-4300 5,1
2988,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,POSP,0,0,0,-1,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.026600188,HAW-4300 5,2.5
2989,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,PCOM,0,0,0,0,15,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.167196441,HAW-4300 5,2.5
2990,AH,2019,SE1902,HAW-04300,A,5,1,1,0,POSP,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.030116606,HAW-4300 5,1
2991,AH,2019,SE1902,HAW-04300,A,5,1,1,0,POSP,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.016385664,HAW-4300 5,1
2992,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,PLUT,0,0,0,0,40,MD,NA,0,NA,0,NA,0,ALG,10,0,NA,0,0,NA,0,0,0.085020291,HAW-4300 5,2.5
2993,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,POSP,0,0,0,0,30,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.094844347,HAW-4300 5,2.5
2994,AH,2019,SE1902,HAW-04300,A,5,1,1,0,POSP,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.029920729,HAW-4300 5,1
2995,AH,2019,SE1902,HAW-04300,A,5,1,1,0,POSP,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.024947945,HAW-4300 5,1
2996,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,POSP,0,0,0,0,15,MD,NA,0,NA,0,NA,0,ALG,5,0,NA,0,0,NA,0,0,0.136844218,HAW-4300 5,2.5
2997,AH,2019,SE1902,HAW-04300,A,5,1,1,0,POSP,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.026951995,HAW-4300 5,1
2998,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,POSP,0,0,0,0,70,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.188532491,HAW-4300 5,2.5
2999,AH,2019,SE1902,HAW-04300,A,5,1,1,0,POSP,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.022726635,HAW-4300 5,1
3000,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,POSP,0,0,0,0,35,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.063046807,HAW-4300 5,2.5
3001,AH,2019,SE1902,HAW-04300,A,5,1,1,0,PLUT,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.040071562,HAW-4300 5,1
3002,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,POSP,0,0,0,0,10,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.064309954,HAW-4300 5,2.5
3003,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,POSP,0,0,0,-1,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.036499999,HAW-4300 5,2.5
3004,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,POSP,0,0,0,-1,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.014080127,HAW-4300 5,2.5
3005,AH,2019,SE1902,HAW-04300,A,5,1,1,0,POSP,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.031953874,HAW-4300 5,1
3006,AH,2019,SE1902,HAW-04300,A,5,1,1,0,POSP,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.022146106,HAW-4300 5,1
3007,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,POSP,0,0,0,0,30,MD,NA,0,NA,0,NA,0,ALG,10,0,NA,0,0,NA,0,0,0.142936244,HAW-4300 5,2.5
3008,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,POSP,0,0,0,0,35,MD,NA,0,NA,0,NA,0,ALG,5,0,NA,0,0,NA,0,0,0.056618813,HAW-4300 5,2.5
3009,AH,2019,SE1902,HAW-04300,A,5,1,1,0,POSP,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.035252943,HAW-4300 5,1
3010,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,POSP,0,0,0,-1,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.012376043,HAW-4300 5,2.5
3011,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,POSP,0,0,0,-1,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.009924717,HAW-4300 5,2.5
3012,AH,2019,SE1902,HAW-04300,A,5,1,1,0,POSP,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.022765324,HAW-4300 5,1
3013,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,PLUT,0,0,0,0,40,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.087611186,HAW-4300 5,2.5
3014,AH,2019,SE1902,HAW-04300,A,5,1,1,0,POSP,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.044525274,HAW-4300 5,1
3015,AH,2019,SE1902,HAW-04300,A,5,1,1,0,POSP,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.028412146,HAW-4300 5,1
3016,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,PLUT,0,0,0,-1,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.019212756,HAW-4300 5,2.5
3017,AH,2019,SE1902,HAW-04300,A,5,1,1,0,POSP,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.019743354,HAW-4300 5,1
3018,AH,2019,SE1902,HAW-04300,A,5,1,1,0,POSP,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.014504136,HAW-4300 5,1
3019,AH,2019,SE1902,HAW-04300,A,5,1,1,0,POSP,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.035464489,HAW-4300 5,1
3020,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,POSP,0,0,0,-1,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.010489041,HAW-4300 5,2.5
3021,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,POSP,0,0,0,-1,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.01188781,HAW-4300 5,2.5
3022,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,POSP,0,0,0,0,30,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.066233828,HAW-4300 5,2.5
3023,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,POSP,0,0,0,0,60,MD,NA,0,NA,0,NA,0,ALG,10,0,NA,0,0,NA,0,0,0.068041237,HAW-4300 5,2.5
3024,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,PCOM,0,0,-1,0,0,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.038183765,HAW-4300 5,2.5
3025,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,POSP,0,0,0,0,40,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.052613402,HAW-4300 5,2.5
3026,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,PCOM,0,0,0,0,15,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.072712585,HAW-4300 5,2.5
3027,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,POSP,0,0,0,0,20,EM,NA,0,NA,0,NA,0,ALG,3,0,NA,0,0,NA,0,0,0.129588965,HAW-4300 5,2.5
3028,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,POSP,0,0,0,0,60,MD,NA,0,NA,0,NA,0,ALG,5,0,NA,0,0,NA,0,0,0.139763121,HAW-4300 5,2.5
3029,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,PCOM,0,0,0,0,80,BR,DAMG,2,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.211131925,HAW-4300 5,2.5
3030,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,PCOM,0,0,0,0,15,BR,NA,0,NA,0,NA,0,BLE,80,2,ALG,5,0,NA,0,0,0.206315415,HAW-4300 5,2.5
3031,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,POSP,0,0,0,0,70,EM,NA,0,NA,0,NA,0,BLE,30,1,NA,0,0,NA,0,0,0.146412329,HAW-4300 5,2.5
3032,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,PCOM,0,0,0,0,5,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.077441203,HAW-4300 5,2.5
3033,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,POSP,0,0,0,0,60,MD,NA,0,NA,0,NA,0,ALG,5,0,BLE,40,2,NA,0,0,0.230708669,HAW-4300 5,2.5
3034,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,PCOM,0,0,0,0,0,BR,NA,0,NA,0,NA,0,BLE,100,2,ALG,2,0,NA,0,0,0.104532914,HAW-4300 5,2.5
3035,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,POSP,0,0,0,0,80,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.193841276,HAW-4300 5,2.5
3036,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,PCOM,0,0,0,0,5,BR,NA,0,NA,0,NA,0,BLE,30,1,NA,0,0,NA,0,0,0.099480701,HAW-4300 5,2.5
3037,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,POSP,0,0,0,0,60,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.06632541,HAW-4300 5,2.5
3038,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,POSP,0,0,0,0,20,MD,NA,0,NA,0,NA,0,ALG,5,0,NA,0,0,NA,0,0,0.059310201,HAW-4300 5,2.5
3039,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,MCAP,0,0,0,0,10,EM,NA,0,NA,0,NA,0,BLE,40,1,NA,0,0,NA,0,0,0.080203864,HAW-4300 5,2.5
3040,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,PCOM,0,0,0,0,80,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.231318178,HAW-4300 5,2.5
3041,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,POSP,0,0,0,0,50,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.131134473,HAW-4300 5,2.5
3042,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,PLUT,0,0,0,0,20,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.275618614,HAW-4300 5,2.5
3043,AH,2019,SE1902,HAW-04300,A,5,2.5,1,0,PCOM,0,0,0,0,90,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.21413874,HAW-4300 5,2.5
3044,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,PLUT,0,0,0,0,5,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.193206469,HAW-4300 10,2.5
3045,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,POSP,0,0,0,0,2,MD,NA,0,NA,0,NA,0,SGA,5,0,NA,0,0,NA,0,0,0.051131399,HAW-4300 10,2.5
3046,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,POSP,0,0,0,0,35,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.099475274,HAW-4300 10,2.5
3047,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,POSP,0,0,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.09024838,HAW-4300 10,2.5
3048,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,POSP,0,0,0,0,30,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.125756749,HAW-4300 10,2.5
3049,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,PCOM,0,0,0,0,60,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.084148261,HAW-4300 10,2.5
3050,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,POSP,0,0,0,0,5,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.072083077,HAW-4300 10,2.5
3051,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,POSP,0,0,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.084601301,HAW-4300 10,2.5
3052,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,PLUT,0,0,0,0,10,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.093523045,HAW-4300 10,2.5
3053,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,PLUT,0,0,0,0,5,MD,NA,0,NA,0,NA,0,SGA,2,0,NA,0,0,NA,0,0,0.246163463,HAW-4300 10,2.5
3054,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,POSP,0,0,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.065119735,HAW-4300 10,2.5
3055,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,PCOM,0,0,0,0,15,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.130754502,HAW-4300 10,2.5
3056,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,PLUT,0,0,0,0,2,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.159189196,HAW-4300 10,2.5
3057,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,POSP,0,0,0,0,40,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.105131964,HAW-4300 10,2.5
3058,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,POSP,0,0,0,0,3,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.132025186,HAW-4300 10,2.5
3059,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,PLUT,0,0,0,0,10,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.147716385,HAW-4300 10,2.5
3060,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,POSP,0,0,0,0,20,MD,NA,0,NA,0,NA,0,BLE,60,1,NA,0,0,NA,0,0,0.271840634,HAW-4300 10,2.5
3061,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,POSP,0,0,0,0,35,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.375116849,HAW-4300 10,2.5
3062,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,POSP,0,0,0,0,30,KN,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.170511143,HAW-4300 10,2.5
3063,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,MCAP,0,0,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.056441829,HAW-4300 10,2.5
3064,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,POSP,0,0,0,0,20,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.115028041,HAW-4300 10,2.5
3065,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,POSP,0,0,0,0,5,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.157665754,HAW-4300 10,2.5
3066,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,PCOM,0,0,0,0,60,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.445888831,HAW-4300 10,2.5
3067,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,PCOM,0,0,0,0,75,BR,NA,0,NA,0,NA,0,ALG,5,0,NA,0,0,NA,0,0,0.347881273,HAW-4300 10,2.5
3068,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,PCOM,0,0,0,0,85,BR,NA,0,NA,0,NA,0,BLE,10,4,NA,0,0,NA,0,0,1.416291672,HAW-4300 10,2.5
3069,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,POSP,0,0,0,0,50,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.32068851,HAW-4300 10,2.5
3070,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,POSP,0,0,0,0,40,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.172622159,HAW-4300 10,2.5
3071,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,PCOM,0,0,0,0,70,BR,DZGN,2,NA,0,NA,0,BLE,20,1,NA,0,0,NA,0,0,0.528621272,HAW-4300 10,2.5
3072,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,POSP,0,0,0,0,40,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.226916064,HAW-4300 10,2.5
3073,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,POSP,0,0,0,0,60,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.654233048,HAW-4300 10,2.5
3074,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,POSP,0,0,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.059962072,HAW-4300 10,2.5
3075,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,POSP,0,0,0,0,65,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.182436236,HAW-4300 10,2.5
3076,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,PLUT,0,0,0,0,1,MD,NA,0,NA,0,NA,0,ALG,3,0,NA,0,0,NA,0,0,0.092086916,HAW-4300 10,2.5
3077,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,PLUT,0,0,0,0,20,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.250661067,HAW-4300 10,2.5
3078,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,PLUT,0,0,0,0,15,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.515414444,HAW-4300 10,2.5
3079,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,MCAP,0,0,0,0,5,EM,NA,0,NA,0,NA,0,BLE,20,1,NA,0,0,NA,0,0,0.109249531,HAW-4300 10,2.5
3080,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,MCAP,0,0,0,0,0,EM,NA,0,NA,0,NA,0,BLE,20,1,NA,0,0,NA,0,0,0.128071387,HAW-4300 10,2.5
3081,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,PCOM,0,0,0,0,80,BR,TLS,5,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.346628217,HAW-4300 10,2.5
3082,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,PCOM,0,0,0,0,50,BR,NA,0,NA,0,NA,0,BLE,40,1,NA,0,0,NA,0,0,0.258860967,HAW-4300 10,2.5
3083,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,POSP,0,0,0,0,15,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.127684142,HAW-4300 10,2.5
3084,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,PLUT,0,0,0,0,45,MD,NA,0,NA,0,NA,0,SGA,5,0,NA,0,0,NA,0,0,0.515145271,HAW-4300 10,2.5
3085,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,POSP,0,0,0,0,10,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.225275943,HAW-4300 10,2.5
3086,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,PLUT,0,0,0,0,30,MD,NA,0,NA,0,NA,0,PTR,10,0,NA,0,0,NA,0,0,0.217891831,HAW-4300 10,2.5
3087,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,POSP,0,0,0,0,25,MD,NA,0,NA,0,NA,0,ALG,2,0,NA,0,0,NA,0,0,0.177372433,HAW-4300 10,2.5
3088,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,POSP,0,0,0,0,20,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.167925847,HAW-4300 10,2.5
3089,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,PLUT,0,0,0,0,20,MD,NA,0,NA,0,NA,0,BLE,5,3,NA,0,0,NA,0,0,0.440856496,HAW-4300 10,2.5
3090,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,POSP,0,0,0,0,20,MD,NA,0,NA,0,NA,0,ALG,2,0,NA,0,0,NA,0,0,0.251079787,HAW-4300 10,2.5
3091,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,POSP,0,0,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.064458514,HAW-4300 10,2.5
3092,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,POSP,0,0,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.053519529,HAW-4300 10,2.5
3093,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,PCOM,0,0,0,0,15,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.2992587,HAW-4300 10,2.5
3094,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,MCAP,0,0,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.065012768,HAW-4300 10,2.5
3095,AH,2019,SE1902,HAW-04300,A,10,2.5,1,0,POSP,0,0,0,0,2,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.070718103,HAW-4300 10,2.5
3096,AH,2019,SE1902,HAW-04300,A,10,1,1,0,POSP,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.037522526,HAW-4300 10,1
