OID_,ANALYST,OBS_YEAR,MISSION_ID,SITE,TRANSECT,SEGMENT,SEGLENGTH,SEGWIDTH,NO_COLONY,SPCODE,EX_BOUND,FRAGMENT,JUVENILE,REMNANT,OLDDEAD,MORPH_CODE,JUV_SUBSTRATE,RDCAUSE_1,RD_1,RDCAUSE_2,RD_2,RDCAUSE_3,RD_3,CON_1,EXTENT_1,SEV_1,CON_2,EXTENT_2,SEV_2,CON_3,EXTENT_3,SEV_3,Mosaic_Issues,Shape_Length
6895,CA,2023,RA2301,ROS-5197,A,10,2.5000000,1.0000000,,ACUR,,,,,15,MD,,,,,,,,,,,,,,,,,,0.127657236609260
6896,CA,2023,RA2301,ROS-5197,A,10,1.0000000,1.0000000,,POSP,,,-1,,,EM,CCAH,,,,,,,,,,,,,,,,,0.043051248443134
6897,CA,2023,RA2301,ROS-5197,A,10,2.5000000,1.0000000,,ACUR,,,,,9,MD,,,,,,,,,,,,,,,,,,0.138901763831541
6898,CA,2023,RA2301,ROS-5197,A,10,2.5000000,1.0000000,,PLOB,,,,,5,EM,,,,,,,,,,,,,,,,,,0.065367039791285
6899,CA,2023,RA2301,ROS-5197,A,10,2.5000000,1.0000000,,ASTS,,,,,20,EM,,,,,,,,,,,,,,,,,,0.061400000005960
6900,CA,2023,RA2301,ROS-5197,A,10,2.5000000,1.0000000,,PLOB,,,,,20,EM,,,,,,,,,,,,,,,,,,0.093803624744906
6901,CA,2023,RA2301,ROS-5197,A,10,2.5000000,1.0000000,,ACUR,,,,,15,MD,,,,,,,,,,,,,,,,,,0.232685238024776
6902,CA,2023,RA2301,ROS-5197,A,10,2.5000000,1.0000000,,PLOB,,,,,1,EM,,,,,,,,,,,,,,,,,,0.062923524737349
6903,CA,2023,RA2301,ROS-5197,A,10,2.5000000,1.0000000,,ACUR,,,,,4,MD,,,,,,,,,,,,,,,,,,0.053216727257215
6904,CA,2023,RA2301,ROS-5197,A,10,2.5000000,1.0000000,,PMVC,,,,,1,BR,,,,,,,,,,,,,,,,,,0.064690803374540
6905,CA,2023,RA2301,ROS-5197,A,10,2.5000000,1.0000000,,ACUR,,,,,2,MD,,,,,,,,,,,,,,,,,,0.168955645634068
6906,CA,2023,RA2301,ROS-5197,A,10,2.5000000,1.0000000,,ACUR,,,,,5,MD,,,,,,,,,,,,,,,,,,0.075785222780407
6907,CA,2023,RA2301,ROS-5197,A,10,2.5000000,1.0000000,,PLOB,,,,,50,MD,,GAST,4,,,,,,,,,,,,,,,0.185434085797754
6908,CA,2023,RA2301,ROS-5197,A,10,2.5000000,1.0000000,,PLOB,,,,,20,EM,,,,,,,,,,,,,,,,,,0.171128255885272
6909,CA,2023,RA2301,ROS-5197,A,10,2.5000000,1.0000000,,PMVC,,,,,2,BR,,,,,,,,,,,,,,,,,,0.210270920880326
6910,CA,2023,RA2301,ROS-5197,A,10,2.5000000,1.0000000,,FSTE,,,,,2,ML,,,,,,,,,,,,,,,,,,0.272858388992680
6911,CA,2023,RA2301,ROS-5197,A,10,2.5000000,1.0000000,,PMVC,,,,,2,BR,,FISH,1,,,,,,,,,,,,,,,0.080741563370225
6912,CA,2023,RA2301,ROS-5197,A,10,2.5000000,1.0000000,,PLOB,,,,,30,EM,,,,,,,,,,,,,,,,,,0.104752754979934
6913,CA,2023,RA2301,ROS-5197,A,10,2.5000000,1.0000000,,PLOB,,,,,25,EM,,,,,,,,,,,,,,,,,,0.141106945852025
6914,CA,2023,RA2301,ROS-5197,A,15,2.5000000,1.0000000,,PLOB,,,,,5,MD,,GAST,9,,,,,,,,,,,,,,,0.091386924380501
6915,CA,2023,RA2301,ROS-5197,A,15,2.5000000,1.0000000,,FASP,,,,,6,MD,,PRED,1,,,,,,,,,,,,,,,0.187511280131986
6916,CA,2023,RA2301,ROS-5197,A,15,2.5000000,1.0000000,,PMVC,,,,,1,BR,,,,,,,,,,,,,,,,,,0.068929238680862
6917,CA,2023,RA2301,ROS-5197,A,15,2.5000000,1.0000000,,PMVC,,,,,2,BR,,FISH,1,,,,,,,,,,,,,,,0.082351077526566
6918,CA,2023,RA2301,ROS-5197,A,15,2.5000000,1.0000000,,FASP,,,,,6,MD,,,,,,,,,,,,,,,,,,0.134684966509674
6919,CA,2023,RA2301,ROS-5197,A,15,2.5000000,1.0000000,,PMVC,,,,,2,BR,,,,,,,,,,,,,,,,,,0.144369663882964
6920,CA,2023,RA2301,ROS-5197,A,15,2.5000000,1.0000000,,PMVC,,,,,3,BR,,,,,,,,,,,,,,,,,,0.153747911024494
6921,CA,2023,RA2301,ROS-5197,A,15,2.5000000,1.0000000,,ASTS,,,,,5,EM,,,,,,,,,,,,,,,,,,0.056389538244558
6922,CA,2023,RA2301,ROS-5197,A,15,2.5000000,1.0000000,,ACUR,,,,,5,MD,,,,,,,,,,,,,,,,,,0.311592875631938
6923,CA,2023,RA2301,ROS-5197,A,15,2.5000000,1.0000000,,MOSP,,,,,4,EM,,,,,,,,,,,,,,,,,,0.262958039079715
6924,CA,2023,RA2301,ROS-5197,A,15,2.5000000,1.0000000,,PCHI,,,,,2,EM,,,,,,,,,,,,,,,,,,0.090091508739670
6925,CA,2023,RA2301,ROS-5197,A,15,2.5000000,1.0000000,,PLOB,,,,,10,EM,,,,,,,,,,,,,,,,,,0.060678332256071
6926,CA,2023,RA2301,ROS-5197,A,15,2.5000000,1.0000000,,ASTS,,,,,2,EM,,,,,,,,,,,,,,,,,,0.062661790417497
6927,CA,2023,RA2301,ROS-5197,A,15,2.5000000,1.0000000,,FASP,,,,,7,EM,,,,,,,,,,,,,,,,,,0.110436316211980
6928,CA,2023,RA2301,ROS-5197,A,15,2.5000000,1.0000000,,MOSP,,,,,5,EM,,PRED,2,,,,,,,,,,,,,,,0.163941726382199
6929,CA,2023,RA2301,ROS-5197,A,15,2.5000000,1.0000000,,ASTS,,,,,15,EM,,,,,,,,,,,,,,,,,,0.117979194141603
6930,CA,2023,RA2301,ROS-5197,A,15,2.5000000,1.0000000,,MOSP,,,,,5,PL,,,,,,,,,,,,,,,,,,0.049088186325135
6931,CA,2023,RA2301,ROS-5197,A,15,2.5000000,1.0000000,,MOSP,,,,,15,EM,,,,,,,,,,,,,,,,,,0.065186885134372
6932,CA,2023,RA2301,ROS-5197,A,15,2.5000000,1.0000000,,PMVC,,,,,5,BR,,,,,,,,,,,,,,,,,,0.119674391131140
6933,CA,2023,RA2301,ROS-5197,A,15,2.5000000,1.0000000,,PLOB,,,,,10,EM,,,,,,,,,,,,,,,,,,0.072135565895661
6934,CA,2023,RA2301,ROS-5197,A,15,2.5000000,1.0000000,,FSTE,,,,,40,MD,,,,,,,,,,,,,,,,,,0.279728314517447
6935,CA,2023,RA2301,ROS-5197,A,15,2.5000000,1.0000000,,PLOB,,,,,20,EM,,GAST,3,,,,,,,,,,,,,,,0.113534531235906
6936,CA,2023,RA2301,ROS-5197,A,15,2.5000000,1.0000000,,PLOB,,,,,20,MD,,,,,,,,,,,,,,,,,,0.114522704610601
6937,CA,2023,RA2301,ROS-5197,A,15,2.5000000,1.0000000,,MOSP,,,,,2,EM,,,,,,,,,,,,,,,,,,0.222151951935373
6938,CA,2023,RA2301,ROS-5197,A,15,2.5000000,1.0000000,,PLOB,,,,,8,EM,,,,,,,,,,,,,,,,,,0.089401397675151
6939,CA,2023,RA2301,ROS-5197,A,15,2.5000000,1.0000000,,PMVC,,,,,3,BR,,,,,,,,,,,,,,,,,,0.165062564480405
6940,JC,2023,RA2301,ROS-5198,A,0,1.0000000,1.0000000,0,POSP,0,0,-1,0,,EM,CCAH,,,,,,,,,,,,,,,,,0.013401492969123
6941,JC,2023,RA2301,ROS-5198,A,0,2.5000000,1.0000000,0,PMVC,0,0,0,0,1,BR,,,,,,,,,,,,,,,,,,0.220616523616634
6942,JC,2023,RA2301,ROS-5198,A,0,2.5000000,1.0000000,0,PLOB,0,0,0,0,8,MD,,,,,,,,,,,,,,,,,,0.526573461251710
6943,JC,2023,RA2301,ROS-5198,A,0,1.0000000,1.0000000,0,POSP,0,0,-1,0,,EM,TURFH,,,,,,,,,,,,,,,,,0.023307081722624
6944,JC,2023,RA2301,ROS-5198,A,0,2.5000000,1.0000000,0,PMVC,0,0,0,0,3,BR,,FISH,2,,,,,,,,,,,,,,,0.212827912056059
6945,JC,2023,RA2301,ROS-5198,A,0,1.0000000,1.0000000,0,POSP,0,0,-1,0,,EM,CCAH,,,,,,,,,,,,,,,,,0.037900527578321
6946,JC,2023,RA2301,ROS-5198,A,0,1.0000000,1.0000000,0,POSP,0,0,-1,0,,EM,CCAH,,,,,,,,,,,,,,,,,0.035650667160831
6947,JC,2023,RA2301,ROS-5198,A,0,1.0000000,1.0000000,0,POSP,0,0,-1,0,,EM,CCAH,,,,,,,,,,,,,,,,,0.041539016410374
6948,JC,2023,RA2301,ROS-5198,A,0,2.5000000,1.0000000,0,PLOB,0,0,0,0,30,MD,,,,,,,,,,,,,,,,,,0.150578218375384
6949,JC,2023,RA2301,ROS-5198,A,0,2.5000000,1.0000000,0,PLOB,0,0,0,0,35,MD,,,,,,,,,,,,,,,,,,0.218020756621898
6950,JC,2023,RA2301,ROS-5198,A,0,2.5000000,1.0000000,0,FSTE,0,0,0,0,2,MD,,FISH,1,,,,,,,,,,,,,,,0.162246541533552
6951,JC,2023,RA2301,ROS-5198,A,0,2.5000000,1.0000000,0,PMVC,0,0,0,0,1,BR,,FISH,2,,,,,,,,,,,,,,,0.158967575074447
6952,JC,2023,RA2301,ROS-5198,A,0,2.5000000,1.0000000,0,PMVC,0,0,0,0,0,BR,,,,,,,,,,,,,,,,,,0.051000391200356
6953,JC,2023,RA2301,ROS-5198,A,0,2.5000000,1.0000000,0,ACUR,0,0,0,0,1,MD,,,,,,,,,,,,,,,,,,0.059148626134509
6954,JC,2023,RA2301,ROS-5198,A,0,2.5000000,1.0000000,0,ACUR,0,0,0,0,1,MD,,,,,,,,,,,,,,,,,,0.185442093963125
6955,JC,2023,RA2301,ROS-5198,A,0,2.5000000,1.0000000,0,ACUR,0,0,0,0,2,MD,,,,,,,,,,,,,,,,,,0.134649211288603
6956,JC,2023,RA2301,ROS-5198,A,0,2.5000000,1.0000000,0,ACUR,0,0,0,0,1,MD,,,,,,,,,,,,,,,,,,0.095570550677449
6957,JC,2023,RA2301,ROS-5198,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,,,0.320402809094699
6958,JC,2023,RA2301,ROS-5198,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,0,MD,,,,,,,,,,,,,,,,,,0.179392586575994
6959,JC,2023,RA2301,ROS-5198,A,0,1.0000000,1.0000000,0,POSP,0,0,-1,0,,MD,TURFH,,,,,,,,,,,,,,,,,0.028908476658118
6960,JC,2023,RA2301,ROS-5198,A,0,2.5000000,1.0000000,0,ACUR,0,0,0,0,3,MD,,,,,,,,,,,,,,,,,,0.127596630931538
6961,JC,2023,RA2301,ROS-5198,A,0,2.5000000,1.0000000,0,ACUR,0,0,0,0,5,EM,,,,,,,,,,,,,,,,,,0.097862148313604
6962,JC,2023,RA2301,ROS-5198,A,0,2.5000000,1.0000000,0,ACUR,0,0,0,0,1,MD,,,,,,,,,,,,,,,,,,0.048301139539908
6963,JC,2023,RA2301,ROS-5198,A,0,1.0000000,1.0000000,0,ASTS,0,0,-1,0,,EM,CCAH,,,,,,,,,,,,,,,,,0.018782970757766
6964,JC,2023,RA2301,ROS-5198,A,0,2.5000000,1.0000000,0,ACUR,0,0,0,0,3,MD,,,,,,,,,,,,,,,,,,0.080351851497627
6965,JC,2023,RA2301,ROS-5198,A,0,2.5000000,1.0000000,0,PMVC,0,0,0,0,1,BR,,,,,,,,,,,,,,,,,,0.186741746948199
6966,JC,2023,RA2301,ROS-5198,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,2,EM,,,,,,,,,,,,,,,,,,0.166640690752112
6967,JC,2023,RA2301,ROS-5198,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,8,MD,,,,,,,,,,,,,,,,,,0.119171304334140
6968,JC,2023,RA2301,ROS-5198,A,0,2.5000000,1.0000000,0,PNIE,0,0,0,0,5,EM,,,,,,,,,,,,,,,,,,0.059216297751361
6969,JC,2023,RA2301,ROS-5198,A,0,2.5000000,1.0000000,0,PNIE,0,0,0,0,10,EM,,,,,,,,,,,,,,,,,,0.079373610246229
6970,JC,2023,RA2301,ROS-5198,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,8,EM,,,,,,,,,,,,,,,,,,0.167973360137962
6971,JC,2023,RA2301,ROS-5198,A,0,2.5000000,1.0000000,0,ASTS,0,0,0,0,3,EM,,,,,,,,,,,,,,,,,,0.109159012458417
6972,JC,2023,RA2301,ROS-5198,A,0,1.0000000,1.0000000,0,ASTS,0,0,-1,0,,EM,EMA,,,,,,,,,,,,,,,,,0.023728675217154
6973,JC,2023,RA2301,ROS-5198,A,0,2.5000000,1.0000000,0,ACUR,0,0,0,0,5,EM,,,,,,,,,,,,,,,,,,0.057942385946080
6974,JC,2023,RA2301,ROS-5198,A,0,2.5000000,1.0000000,0,ACUR,0,0,0,0,3,MD,,,,,,,,,,,,,,,,,,0.215187035317725
6975,JC,2023,RA2301,ROS-5198,A,5,2.5000000,1.0000000,0,MOSP,0,0,0,0,3,EM,,,,,,,,,,,,,,,,,,0.315909258991917
6976,JC,2023,RA2301,ROS-5198,A,5,1.0000000,1.0000000,0,ASTS,0,0,-1,0,,EM,CCAH,,,,,,,,,,,,,,,,,0.044194343082129
6977,JC,2023,RA2301,ROS-5198,A,5,2.5000000,1.0000000,0,ACUR,0,0,0,0,15,MD,,,,,,,,,,,,,,,,,,0.110590100089492
6978,JC,2023,RA2301,ROS-5198,A,5,2.5000000,1.0000000,0,MOSP,0,0,0,0,10,EM,,,,,,,,,,,,,,,,,,0.553986660481614
6979,JC,2023,RA2301,ROS-5198,A,5,2.5000000,1.0000000,0,ACUR,0,0,0,0,5,EM,,,,,,,,,,,,,,,,,,0.113184627404705
6980,JC,2023,RA2301,ROS-5198,A,5,2.5000000,1.0000000,0,ACUR,0,0,0,0,20,MD,,,,,,,,,,,,,,,,,,0.159600125212324
6981,JC,2023,RA2301,ROS-5198,A,5,2.5000000,1.0000000,0,ACUR,0,0,0,0,40,MD,,,,,,,,,,,,,,,,,,0.149284761186172
6982,JC,2023,RA2301,ROS-5198,A,5,2.5000000,1.0000000,0,MOSP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,,,0.190127772604245
6983,JC,2023,RA2301,ROS-5198,A,5,2.5000000,1.0000000,0,ACUR,0,0,0,0,2,MD,,,,,,,,,,,,,,,,,,0.091786272971269
6984,JC,2023,RA2301,ROS-5198,A,5,2.5000000,1.0000000,0,ACUR,0,0,0,0,3,MD,,,,,,,,,,,,,,,,,,0.108379748379415
6985,JC,2023,RA2301,ROS-5198,A,5,2.5000000,1.0000000,0,ACUR,0,0,0,0,1,MD,,,,,,,,,,,,,,,,,,0.073527206121591
6986,JC,2023,RA2301,ROS-5198,A,5,2.5000000,1.0000000,0,MOSP,0,0,0,0,1,EM,,FISH,8,,,,,,,,,,,,,,,0.186924075781534
6987,JC,2023,RA2301,ROS-5198,A,5,2.5000000,1.0000000,0,ACUR,0,0,0,0,3,MD,,,,,,,,,,,,,,,,,,0.076059056265775
6988,JC,2023,RA2301,ROS-5198,A,5,2.5000000,1.0000000,0,ACUR,0,0,0,0,5,MD,,,,,,,,,,,,,,,,,,0.059835189683173
6989,JC,2023,RA2301,ROS-5198,A,5,2.5000000,1.0000000,0,PMVC,0,0,0,0,0,BR,,FISH,5,,,,,,,,,,,,,,,0.086446572365641
6990,JC,2023,RA2301,ROS-5198,A,5,2.5000000,1.0000000,0,PDUE,0,0,0,0,30,ML,,FISH,1,,,,,,,,,,,,,,,0.153144964169713
6991,JC,2023,RA2301,ROS-5198,A,5,2.5000000,1.0000000,0,MOSP,0,0,0,0,15,EM,,,,,,,,,,,,,,,,,,0.237610311520797
6992,JC,2023,RA2301,ROS-5198,A,5,2.5000000,1.0000000,0,MOSP,0,0,0,0,3,EM,,,,,,,,,,,,,,,,,,0.165377174825514
6993,JC,2023,RA2301,ROS-5198,A,5,2.5000000,1.0000000,0,ACUR,0,0,0,0,10,MD,,,,,,,,,,,,,,,,,,0.092030972520567
6994,JC,2023,RA2301,ROS-5198,A,5,2.5000000,1.0000000,0,ACUR,0,0,0,0,0,MD,,,,,,,,,,,,,,,,,,0.048408675993148
6995,JC,2023,RA2301,ROS-5198,A,5,2.5000000,1.0000000,0,MOSP,0,0,0,0,50,EM,,,,,,,,,,,,,,,,,,0.391512782883487
6996,JC,2023,RA2301,ROS-5198,A,5,2.5000000,1.0000000,0,MOSP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,,,0.178443267974015
6997,JC,2023,RA2301,ROS-5198,A,5,2.5000000,1.0000000,0,MOSP,0,0,0,0,4,EM,,,,,,,,,,,,,,,,,,0.114685525804688
6998,JC,2023,RA2301,ROS-5198,A,5,1.0000000,1.0000000,0,MOSP,0,0,-1,0,,EM,CCAH,,,,,,,,,,,,,,,,,0.036037757086192
6999,JC,2023,RA2301,ROS-5198,A,5,2.5000000,1.0000000,0,PMVC,0,0,0,0,1,BR,,,,,,,,,,,,,,,,,,0.258198722136983
7000,JC,2023,RA2301,ROS-5198,A,5,2.5000000,1.0000000,0,PMVC,0,0,0,0,2,BR,,FISH,3,,,,,,,,,,,,,,,0.107931320231726
7001,JC,2023,RA2301,ROS-5198,A,5,2.5000000,1.0000000,0,ACUR,0,0,0,0,1,MD,,,,,,,,,,,,,,,,,,0.104924020440343
7002,JC,2023,RA2301,ROS-5198,A,5,2.5000000,1.0000000,0,ACUR,0,0,0,0,2,MD,,,,,,,,,,,,,,,,,,0.091813941901218
7003,JC,2023,RA2301,ROS-5198,A,5,2.5000000,1.0000000,0,PMVC,0,0,0,0,1,BR,,FISH,1,,,,,,,,,,,,,,,0.153124949473548
7004,JC,2023,RA2301,ROS-5198,A,5,2.5000000,1.0000000,0,MOSP,0,0,0,0,8,EM,,,,,,,,,,,,,,,,,,0.272566340361063
7005,JC,2023,RA2301,ROS-5198,A,5,2.5000000,1.0000000,0,ACUR,0,0,0,0,2,EM,,,,,,,,,,,,,,,,,,0.094128846975633
7006,JC,2023,RA2301,ROS-5198,A,5,2.5000000,1.0000000,0,ACUR,0,0,0,0,3,EM,,,,,,,,,,,,,,,,,,0.122664094195820
7007,JC,2023,RA2301,ROS-5198,A,5,2.5000000,1.0000000,0,ASTS,0,0,0,0,10,EM,,,,,,,,,,,,,,,,,,0.071447323010296
7008,JC,2023,RA2301,ROS-5198,A,10,1.0000000,1.0000000,0,ASTS,0,0,-1,0,,EM,CCAH,,,,,,,,,,,,,,,,,0.047394197865031
7009,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,,,0.087401602557524
7010,JC,2023,RA2301,ROS-5198,A,10,1.0000000,1.0000000,0,ASTS,0,0,-1,0,,EM,CCAH,,,,,,,,,,,,,,,,,0.019884165117043
7011,JC,2023,RA2301,ROS-5198,A,10,1.0000000,1.0000000,0,ASTS,0,0,-1,0,,EM,CCAH,,,,,,,,,,,,,,,,,0.027903405979471
7012,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,3,EM,,GAST,2,,,,,,,,,,,,,,,0.071271873964226
7013,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,10,EM,,,,,,,,,,,,,,,,,,0.086596535876934
7014,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,30,EM,,,,,,,,,,,,,,,,,,0.052414120626430
7015,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,7,EM,,,,,,,,,,,,,,,,,,0.229425913745758
7016,JC,2023,RA2301,ROS-5198,A,10,1.0000000,1.0000000,0,ASTS,0,0,-1,0,,MD,TURFH,,,,,,,,,,,,,,,,,0.038714596534431
7017,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,ACUR,0,0,0,0,2,EM,,,,,,,,,,,,,,,,,,0.077325611449127
7018,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,5,EM,,GAST,15,,,,,,,,,,,,,,,0.067385236066519
7019,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,PMVC,0,0,0,0,5,BR,,,,,,,,,,,,,,,,,,0.055304971833924
7020,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,15,EM,,,,,,,,,,,,,,,,,,0.251854560990871
7021,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,PDUE,0,0,0,0,1,MD,,,,,,,,,,,,,,,,,,0.065525034143201
7022,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,,,0.110035358525093
7023,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,45,EM,,,,,,,,ALG,5,,,,,,,,,0.086000000312924
7024,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,35,EM,,,,,,,,,,,,,,,,,,0.256988444086251
7025,JC,2023,RA2301,ROS-5198,A,10,1.0000000,1.0000000,0,ASTS,0,0,-1,0,,EM,CCAH,,,,,,,,,,,,,,,,,0.016985286587727
7026,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,ACUR,0,0,0,0,10,EM,,,,,,,,,,,,,,,,,,0.152401608148902
7027,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,,,0.160639970178163
7028,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,,,0.137486726437366
7029,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,PMVC,0,0,0,0,2,BR,,,,,,,,,,,,,,,,,,0.099193195098614
7030,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,PMVC,0,0,0,0,5,BR,,,,,,,,,,,,,,,,,,0.167416248039407
7031,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,25,EM,,,,,,,,,,,,,,,,,,0.081717134689577
7032,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,,,0.160916996476251
7033,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,35,EM,,,,,,,,,,,,,,,,,,0.091084246142098
7034,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,40,EM,,,,,,,,,,,,,,,,,,0.065279783172983
7035,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,2,EM,,,,,,,,,,,,,,,,,,0.098339870529533
7036,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,ACUR,0,0,0,0,2,MD,,,,,,,,,,,,,,,,,,0.071650889947593
7037,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,ACUR,0,0,0,0,0,MD,,,,,,,,,,,,,,,,,,0.076562980081750
7038,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,ACUR,0,0,0,0,2,EM,,,,,,,,,,,,,,,,,,0.116050549344210
7039,JC,2023,RA2301,ROS-5198,A,10,1.0000000,1.0000000,0,ASTS,0,0,-1,0,,EM,EMA,,,,,,,,,,,,,,,,,0.016920105579413
7040,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,PMVC,0,0,0,0,5,BR,,,,,,,,,,,,,,,,,,0.067009850348220
7041,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,PMVC,0,0,0,0,15,EM,,,,,,,,,,,,,,,,,,0.057932547012921
7042,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,10,EM,,,,,,,,,,,,,,,,,,0.234295391159914
7043,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,,,0.110885976716817
7044,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,10,EM,,,,,,,,,,,,,,,,,,0.108189647598151
7045,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,ACUR,0,0,0,0,3,MD,,,,,,,,,,,,,,,,,,0.087229467702232
7046,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,ACUR,0,0,0,0,0,EM,,,,,,,,,,,,,,,,,,0.053588244533347
7047,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,PMVC,0,0,0,0,1,BR,,,,,,,,,,,,,,,,,,0.127318891135625
7048,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,PMVC,0,0,0,0,1,BR,,,,,,,,,,,,,,,,,,0.145470271864571
7049,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,ACUR,0,0,0,0,20,MD,,,,,,,,ALG,10,,,,,,,,,0.085328776579816
7050,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,45,EM,,,,,,,,,,,,,,,,,,0.452395800837074
7051,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,ACUR,0,0,0,0,20,MD,,,,,,,,,,,,,,,,,,0.101914719772958
7052,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,ACUR,0,0,0,0,10,MD,,,,,,,,,,,,,,,,,,0.054351541381564
7053,JC,2023,RA2301,ROS-5198,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,60,EM,,,,,,,,,,,,,,,,,,0.109687237504596
7054,JC,2023,RA2301,ROS-5198,A,15,2.5000000,1.0000000,0,PMVC,0,0,0,0,0,BR,,,,,,,,,,,,,,,,,,0.232216450983915
7055,JC,2023,RA2301,ROS-5198,A,15,2.5000000,1.0000000,0,PMVC,0,0,0,0,0,BR,,,,,,,,,,,,,,,,,,0.170687112372603
7056,JC,2023,RA2301,ROS-5198,A,15,2.5000000,1.0000000,0,PMVC,0,0,0,0,0,BR,,,,,,,,,,,,,,,,,,0.055124313773041
7057,JC,2023,RA2301,ROS-5198,A,15,2.5000000,1.0000000,0,PMVC,0,0,0,0,20,BR,,FISH,1,,,,,,,,,,,,,,,0.245045240329366
7058,JC,2023,RA2301,ROS-5198,A,15,2.5000000,1.0000000,0,PMVC,0,0,0,0,0,BR,,,,,,,,,,,,,,,,,,0.180192036715841
7059,JC,2023,RA2301,ROS-5198,A,15,2.5000000,1.0000000,0,PMVC,0,0,0,0,1,BR,,,,,,,,,,,,,,,,,,0.232254558026879
7060,JC,2023,RA2301,ROS-5198,A,15,2.5000000,1.0000000,0,MOSP,0,0,0,0,40,EM,,,,,,,,,,,,,,,,,,0.179840207063670
7061,JC,2023,RA2301,ROS-5198,A,15,2.5000000,1.0000000,0,ACUR,0,0,0,0,2,MD,,,,,,,,,,,,,,,,,,0.081521163549336
7062,JC,2023,RA2301,ROS-5198,A,15,2.5000000,1.0000000,0,PMVC,0,0,0,0,0,BR,,,,,,,,,,,,,,,,,,0.060648578437126
